scope,model,label,mode,cue,population,turn,metric,numerator,denominator,judgments,estimate,lower_95,upper_95,unit
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,no_cue,initial_correct_ever_wrong,3,abstaining_at_final,0,538,538,0.0,0.0,0.0,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,no_cue,initial_wrong,3,ever_corrected,93,96,96,96.875,92.92929292929293,100.0,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,no_cue,initial_wrong,3,never_corrected,3,96,96,3.125,0.0,7.07070707070707,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,no_cue,initial_wrong_ever_corrected,3,correction_lost,0,93,93,0.0,0.0,0.0,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,no_cue,initial_wrong_ever_corrected,3,correct_at_final,93,93,93,100.0,100.0,100.0,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,ai_safety_researcher,initial_correct,1,first_error,214,634,634,33.753943217665615,30.063291139240505,37.3573501531471,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,ai_safety_researcher,initial_correct,1,cumulative_error,214,634,634,33.753943217665615,30.063291139240505,37.3573501531471,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,ai_safety_researcher,initial_correct_not_yet_wrong,1,first_error_hazard,214,634,634,33.753943217665615,30.063291139240505,37.3573501531471,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,ai_safety_researcher,initial_wrong,1,first_correction,64,96,96,66.66666666666666,56.986534477656114,75.79034123770967,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,ai_safety_researcher,initial_correct_final_wrong,1,final_error_first_at_this_turn,162,184,184,88.04347826086956,83.05807464248343,92.51375315016288,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,ai_safety_researcher,initial_correct,2,first_error,26,634,634,4.100946372239748,2.5517325450278854,5.778560142455858,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,ai_safety_researcher,initial_correct,2,cumulative_error,240,634,634,37.85488958990536,34.087146574965324,41.835147744945566,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,ai_safety_researcher,initial_correct_not_yet_wrong,2,first_error_hazard,26,420,420,6.190476190476191,3.9115045300685902,8.695652173913043,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,ai_safety_researcher,initial_wrong,2,first_correction,3,96,96,3.125,0.0,6.9318443472254145,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,ai_safety_researcher,initial_correct_final_wrong,2,final_error_first_at_this_turn,8,184,184,4.3478260869565215,1.6483516483516485,7.609735091470653,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,ai_safety_researcher,initial_correct,3,first_error,14,634,634,2.2082018927444795,1.1146053790770913,3.4482758620689653,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,ai_safety_researcher,initial_correct,3,cumulative_error,254,634,634,40.063091482649845,36.31932087227414,44.08107893182265,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,ai_safety_researcher,initial_correct_not_yet_wrong,3,first_error_hazard,14,394,394,3.5532994923857872,1.8323411206649076,5.511860359560318,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,ai_safety_researcher,initial_wrong,3,first_correction,0,96,96,0.0,0.0,0.0,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,ai_safety_researcher,initial_correct_final_wrong,3,final_error_first_at_this_turn,14,184,184,7.608695652173914,3.910614525139665,11.76470588235294,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,ai_safety_researcher,initial_correct_ever_wrong,3,recovered_by_final,70,254,254,27.559055118110237,22.41265880217786,33.47116192744082,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,ai_safety_researcher,initial_correct_ever_wrong,3,wrong_at_final,184,254,254,72.44094488188976,66.52883807255918,77.58734119782214,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,ai_safety_researcher,initial_correct_ever_wrong,3,abstaining_at_final,0,254,254,0.0,0.0,0.0,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,ai_safety_researcher,initial_wrong,3,ever_corrected,67,96,96,69.79166666666666,60.78369322412509,78.57295482295481,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,ai_safety_researcher,initial_wrong,3,never_corrected,29,96,96,30.208333333333332,21.427045177045176,39.216306775874905,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,ai_safety_researcher,initial_wrong_ever_corrected,3,correction_lost,15,67,67,22.388059701492537,12.819767441860463,32.81308302238806,percent
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,ai_safety_researcher,initial_wrong_ever_corrected,3,correct_at_final,52,67,67,77.61194029850746,67.18691697761194,87.18023255813954,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,initial_correct,1,first_error,466,467,467,99.78586723768737,99.34065934065934,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,initial_correct,1,cumulative_error,466,467,467,99.78586723768737,99.34065934065934,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,initial_correct_not_yet_wrong,1,first_error_hazard,466,467,467,99.78586723768737,99.34065934065934,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,initial_wrong,1,first_correction,136,136,136,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,initial_correct_final_wrong,1,final_error_first_at_this_turn,463,464,464,99.78448275862068,99.33624639444304,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,initial_correct,2,first_error,1,467,467,0.21413276231263384,0.0,0.6593406593406593,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,initial_correct,2,cumulative_error,467,467,467,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,initial_correct_not_yet_wrong,2,first_error_hazard,1,1,1,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,initial_wrong,2,first_correction,0,136,136,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,initial_correct_final_wrong,2,final_error_first_at_this_turn,1,464,464,0.21551724137931033,0.0,0.6637536055569725,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,initial_correct,3,first_error,0,467,467,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,initial_correct,3,cumulative_error,467,467,467,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,initial_correct_not_yet_wrong,3,first_error_hazard,0,0,0,,,,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,initial_wrong,3,first_correction,0,136,136,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,initial_correct_final_wrong,3,final_error_first_at_this_turn,0,464,464,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,initial_correct_ever_wrong,3,recovered_by_final,3,467,467,0.6423982869379015,0.0,1.4830508474576272,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,initial_correct_ever_wrong,3,wrong_at_final,464,467,467,99.3576017130621,98.51694915254238,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,initial_correct_ever_wrong,3,abstaining_at_final,0,467,467,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,initial_wrong,3,ever_corrected,136,136,136,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,initial_wrong,3,never_corrected,0,136,136,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,initial_wrong_ever_corrected,3,correction_lost,0,136,136,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,initial_wrong_ever_corrected,3,correct_at_final,136,136,136,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,initial_correct,1,first_error,406,467,467,86.93790149892934,83.74151349763822,90.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,initial_correct,1,cumulative_error,406,467,467,86.93790149892934,83.74151349763822,90.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,initial_correct_not_yet_wrong,1,first_error_hazard,406,467,467,86.93790149892934,83.74151349763822,90.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,initial_wrong,1,first_correction,128,136,136,94.11764705882352,89.99806201550388,97.63779527559055,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,initial_correct_final_wrong,1,final_error_first_at_this_turn,393,435,435,90.3448275862069,87.52996191282269,93.04948305929247,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,initial_correct,2,first_error,40,467,467,8.565310492505352,6.028916012786981,11.11111111111111,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,initial_correct,2,cumulative_error,446,467,467,95.50321199143468,93.44546289084234,97.26330163644404,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,initial_correct_not_yet_wrong,2,first_error_hazard,40,61,61,65.57377049180327,52.38095238095239,77.04918032786885,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,initial_wrong,2,first_correction,4,136,136,2.941176470588235,0.6944444444444444,6.140688259109309,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,initial_correct_final_wrong,2,final_error_first_at_this_turn,37,435,435,8.505747126436782,5.882007732670533,11.11111111111111,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,initial_correct,3,first_error,5,467,467,1.070663811563169,0.2136752136752137,2.064267571461066,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,initial_correct,3,cumulative_error,451,467,467,96.57387580299786,94.77124183006535,98.0934214760781,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,initial_correct_not_yet_wrong,3,first_error_hazard,5,21,21,23.809523809523807,5.555555555555555,42.857142857142854,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,initial_wrong,3,first_correction,1,136,136,0.7352941176470588,0.0,2.4193548387096775,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,initial_correct_final_wrong,3,final_error_first_at_this_turn,5,435,435,1.1494252873563218,0.2298718759886112,2.2028596477935674,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,initial_correct_ever_wrong,3,recovered_by_final,16,451,451,3.5476718403547673,1.8974551992282283,5.381165919282512,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,initial_correct_ever_wrong,3,wrong_at_final,435,451,451,96.45232815964523,94.61883408071749,98.10254480077177,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,initial_correct_ever_wrong,3,abstaining_at_final,0,451,451,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,initial_wrong,3,ever_corrected,133,136,136,97.79411764705883,95.04915385155537,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,initial_wrong,3,never_corrected,3,136,136,2.2058823529411766,0.0,4.950846148444629,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,initial_wrong_ever_corrected,3,correction_lost,6,133,133,4.511278195488721,1.5034788463696553,8.266184573002747,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,initial_wrong_ever_corrected,3,correct_at_final,127,133,133,95.48872180451127,91.73381542699725,98.49652115363034,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,initial_correct,1,first_error,288,292,292,98.63013698630137,97.26027397260275,99.66996699669967,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,initial_correct,1,cumulative_error,288,292,292,98.63013698630137,97.26027397260275,99.66996699669967,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,initial_correct_not_yet_wrong,1,first_error_hazard,288,292,292,98.63013698630137,97.26027397260275,99.66996699669967,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,initial_wrong,1,first_correction,87,91,91,95.6043956043956,90.9090909090909,99.01960784313727,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,initial_correct_final_wrong,1,final_error_first_at_this_turn,288,292,292,98.63013698630137,97.26027397260275,99.66996699669967,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,initial_correct,2,first_error,4,292,292,1.36986301369863,0.33003300330033003,2.73972602739726,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,initial_correct,2,cumulative_error,292,292,292,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,initial_correct_not_yet_wrong,2,first_error_hazard,4,4,4,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,initial_wrong,2,first_correction,2,91,91,2.197802197802198,0.0,5.826670474014841,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,initial_correct_final_wrong,2,final_error_first_at_this_turn,4,292,292,1.36986301369863,0.33003300330033003,2.73972602739726,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,initial_correct,3,first_error,0,292,292,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,initial_correct,3,cumulative_error,292,292,292,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,initial_correct_not_yet_wrong,3,first_error_hazard,0,0,0,,,,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,initial_wrong,3,first_correction,2,91,91,2.197802197802198,0.0,5.88235294117647,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,initial_correct_final_wrong,3,final_error_first_at_this_turn,0,292,292,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,initial_correct_ever_wrong,3,recovered_by_final,0,292,292,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,initial_correct_ever_wrong,3,wrong_at_final,292,292,292,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,initial_correct_ever_wrong,3,abstaining_at_final,0,292,292,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,initial_wrong,3,ever_corrected,91,91,91,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,initial_wrong,3,never_corrected,0,91,91,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,initial_wrong_ever_corrected,3,correction_lost,2,91,91,2.197802197802198,0.0,5.557116104868905,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,initial_wrong_ever_corrected,3,correct_at_final,88,91,91,96.7032967032967,92.70769817073172,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,initial_correct,1,first_error,254,292,292,86.98630136986301,82.69896193771626,90.69808970099668,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,initial_correct,1,cumulative_error,254,292,292,86.98630136986301,82.69896193771626,90.69808970099668,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,initial_correct_not_yet_wrong,1,first_error_hazard,254,292,292,86.98630136986301,82.69896193771626,90.69808970099668,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,initial_wrong,1,first_correction,79,91,91,86.81318681318682,79.12087912087912,93.10344827586206,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,initial_correct_final_wrong,1,final_error_first_at_this_turn,230,262,262,87.78625954198473,83.58065991879681,91.63501555478742,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,initial_correct,2,first_error,30,292,292,10.273972602739725,6.933646273530542,13.937489629998339,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,initial_correct,2,cumulative_error,284,292,292,97.26027397260275,95.2523815181233,98.97610921501706,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,initial_correct_not_yet_wrong,2,first_error_hazard,30,38,38,78.94736842105263,65.71428571428571,91.18277310924366,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,initial_wrong,2,first_correction,8,91,91,8.791208791208792,3.447296238244514,15.384615384615385,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,initial_correct_final_wrong,2,final_error_first_at_this_turn,28,262,262,10.687022900763358,7.142221657346212,14.5597747684862,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,initial_correct,3,first_error,4,292,292,1.36986301369863,0.33112582781456956,2.847229283172342,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,initial_correct,3,cumulative_error,288,292,292,98.63013698630137,97.21254355400697,99.67215793421195,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,initial_correct_not_yet_wrong,3,first_error_hazard,4,8,8,50.0,14.285714285714285,87.56944444444439,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,initial_wrong,3,first_correction,2,91,91,2.197802197802198,0.0,5.619037523849898,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,initial_correct_final_wrong,3,final_error_first_at_this_turn,4,262,262,1.5267175572519083,0.3676470588235294,3.1917021276595734,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,initial_correct_ever_wrong,3,recovered_by_final,23,288,288,7.986111111111111,4.827586206896552,11.074593395464346,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,initial_correct_ever_wrong,3,wrong_at_final,262,288,288,90.97222222222221,87.45762711864407,94.21768707482994,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,initial_correct_ever_wrong,3,abstaining_at_final,3,288,288,1.0416666666666665,0.0,2.373083131557707,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,initial_wrong,3,ever_corrected,89,91,91,97.8021978021978,94.31818181818183,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,initial_wrong,3,never_corrected,2,91,91,2.197802197802198,0.0,5.681818181818182,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,initial_wrong_ever_corrected,3,correction_lost,6,89,89,6.741573033707865,2.2210144927536235,12.195799457994577,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,initial_wrong_ever_corrected,3,correct_at_final,83,89,89,93.25842696629213,87.80420054200543,97.77898550724636,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,initial_correct,1,first_error,620,634,634,97.79179810725552,96.54010258862172,98.87096774193549,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,initial_correct,1,cumulative_error,620,634,634,97.79179810725552,96.54010258862172,98.87096774193549,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,initial_correct_not_yet_wrong,1,first_error_hazard,620,634,634,97.79179810725552,96.54010258862172,98.87096774193549,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,initial_wrong,1,first_correction,209,215,215,97.20930232558139,94.8594517776279,99.1190393384342,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,initial_correct_final_wrong,1,final_error_first_at_this_turn,613,627,627,97.7671451355662,96.49667560621297,98.85816788021062,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,initial_correct,2,first_error,10,634,634,1.5772870662460567,0.6420288512985142,2.6356653001800696,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,initial_correct,2,cumulative_error,630,634,634,99.36908517350159,98.71170328814088,99.84710063729953,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,initial_correct_not_yet_wrong,2,first_error_hazard,10,14,14,71.42857142857143,44.44444444444444,93.75919117647054,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,initial_wrong,2,first_correction,2,215,215,0.9302325581395349,0.0,2.380952380952381,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,initial_correct_final_wrong,2,final_error_first_at_this_turn,10,627,627,1.5948963317384368,0.652501979372021,2.6689304484335534,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,initial_correct,3,first_error,4,634,634,0.6309148264984227,0.15289936270046922,1.2882967118591238,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,initial_correct,3,cumulative_error,634,634,634,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,initial_correct_not_yet_wrong,3,first_error_hazard,4,4,4,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,initial_wrong,3,first_correction,3,215,215,1.3953488372093024,0.0,3.167420814479638,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,initial_correct_final_wrong,3,final_error_first_at_this_turn,4,627,627,0.6379585326953748,0.15432098765432098,1.3009191103330278,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,initial_correct_ever_wrong,3,recovered_by_final,7,634,634,1.1041009463722398,0.3205128205128205,1.9757590688077422,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,initial_correct_ever_wrong,3,wrong_at_final,627,634,634,98.89589905362776,98.02424093119227,99.67948717948718,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,initial_correct_ever_wrong,3,abstaining_at_final,0,634,634,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,initial_wrong,3,ever_corrected,214,215,215,99.53488372093024,98.51485148514851,100.0,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,initial_wrong,3,never_corrected,1,215,215,0.46511627906976744,0.0,1.4851485148514851,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,initial_wrong_ever_corrected,3,correction_lost,4,214,214,1.8691588785046727,0.4405286343612335,3.791920559693069,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,no_cue,initial_wrong_ever_corrected,3,correct_at_final,210,214,214,98.13084112149532,96.20807944030693,99.55947136563876,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,initial_correct,1,first_error,575,634,634,90.69400630914826,88.35698677617451,92.97188342300527,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,initial_correct,1,cumulative_error,575,634,634,90.69400630914826,88.35698677617451,92.97188342300527,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,initial_correct_not_yet_wrong,1,first_error_hazard,575,634,634,90.69400630914826,88.35698677617451,92.97188342300527,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,initial_wrong,1,first_correction,183,215,215,85.11627906976744,80.44420289855073,89.76744186046511,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,initial_correct_final_wrong,1,final_error_first_at_this_turn,552,597,597,92.46231155778895,90.32244601217081,94.55136138613861,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,initial_correct,2,first_error,43,634,634,6.782334384858044,4.873831844798013,8.851075454336323,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,initial_correct,2,cumulative_error,618,634,634,97.47634069400631,96.15369181380417,98.62395810024614,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,initial_correct_not_yet_wrong,2,first_error_hazard,43,59,59,72.88135593220339,61.53846153846154,84.31372549019608,percent
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,static,ai_safety_researcher,initial_wrong,2,first_correction,18,215,215,8.372093023255815,4.8307589626239515,12.254901960784313,percent
