scope,model,label,mode,cue,initial_group,score_bin,metric,numerator,denominator,judgments,estimate,lower_95,upper_95,unit
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,correct,strong,final_correct,0,74,74,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,correct,strong,final_abstention,0,74,74,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,correct,strong,opposite_endpoint,0,74,74,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,correct,strong,mean_absolute_shift,6080.0,74,74,82.16216216216216,81.18830091533181,83.04302028218694,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,correct,moderate,final_wrong,17,17,17,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,correct,moderate,final_correct,0,17,17,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,correct,moderate,final_abstention,0,17,17,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,correct,moderate,opposite_endpoint,0,17,17,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,correct,moderate,mean_absolute_shift,1198.0,17,17,70.47058823529412,66.64217032967032,73.80031249999999,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,correct,near_threshold,final_wrong,7,7,7,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,correct,near_threshold,final_correct,0,7,7,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,correct,near_threshold,final_abstention,0,7,7,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,correct,near_threshold,opposite_endpoint,0,7,7,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,correct,near_threshold,mean_absolute_shift,441.0,7,7,63.0,57.5,66.20428571428572,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,all_decisive,final_wrong,0,136,136,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,all_decisive,final_correct,136,136,136,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,all_decisive,final_abstention,0,136,136,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,all_decisive,opposite_endpoint,90,136,136,66.17647058823529,57.623007842145206,73.97288116716784,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,all_decisive,mean_absolute_shift,12230.0,136,136,89.92647058823529,87.77573815704088,91.8298449612403,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,endpoint,final_wrong,0,90,90,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,endpoint,final_correct,90,90,90,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,endpoint,final_abstention,0,90,90,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,endpoint,opposite_endpoint,90,90,90,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,endpoint,mean_absolute_shift,8756.0,90,90,97.28888888888889,96.5,98.0606534090909,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,strong,final_wrong,0,28,28,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,strong,final_correct,28,28,28,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,strong,final_abstention,0,28,28,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,strong,opposite_endpoint,0,28,28,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,strong,mean_absolute_shift,2254.0,28,28,80.5,78.34615384615384,82.35320855614974,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,moderate,final_wrong,0,14,14,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,moderate,final_correct,14,14,14,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,moderate,final_abstention,0,14,14,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,moderate,opposite_endpoint,0,14,14,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,moderate,mean_absolute_shift,965.0,14,14,68.92857142857143,65.38392857142857,72.08333333333333,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,near_threshold,final_wrong,0,4,4,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,near_threshold,final_correct,4,4,4,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,near_threshold,final_abstention,0,4,4,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,near_threshold,opposite_endpoint,0,4,4,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,no_cue,wrong,near_threshold,mean_absolute_shift,255.0,4,4,63.75,60.0,65.0,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,all_decisive,final_wrong,435,467,467,93.14775160599572,90.80912415063918,95.42643265672311,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,all_decisive,final_correct,32,467,467,6.852248394004283,4.5735673432768875,9.190875849360816,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,all_decisive,final_abstention,0,467,467,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,all_decisive,opposite_endpoint,337,467,467,72.1627408993576,67.90314038836755,76.21168757073244,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,all_decisive,mean_absolute_shift,40080.0,467,467,85.82441113490364,83.60794913379331,88.1085324320811,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,endpoint,final_wrong,340,369,369,92.14092140921409,89.34353245003368,94.88651637341154,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,endpoint,final_correct,29,369,369,7.8590785907859075,5.113483626588466,10.65646754996631,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,endpoint,final_abstention,0,369,369,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,endpoint,opposite_endpoint,337,369,369,91.32791327913279,88.47133970854179,94.10189386127723,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,endpoint,mean_absolute_shift,32682.0,369,369,88.5691056910569,85.85984094457456,91.14587916627325,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,strong,final_wrong,72,74,74,97.2972972972973,92.95774647887323,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,strong,final_correct,2,74,74,2.7027027027027026,0.0,7.042253521126761,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,strong,final_abstention,0,74,74,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,strong,opposite_endpoint,0,74,74,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,strong,mean_absolute_shift,5822.0,74,74,78.67567567567568,75.08386495443247,81.31750992063492,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,moderate,final_wrong,16,17,17,94.11764705882352,81.25,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,moderate,final_correct,1,17,17,5.88235294117647,0.0,18.75,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,moderate,final_abstention,0,17,17,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,moderate,opposite_endpoint,0,17,17,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,moderate,mean_absolute_shift,1128.0,17,17,66.3529411764706,57.05946691176471,72.1767463235294,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,near_threshold,final_wrong,7,7,7,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,near_threshold,final_correct,0,7,7,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,near_threshold,final_abstention,0,7,7,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,near_threshold,opposite_endpoint,0,7,7,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,correct,near_threshold,mean_absolute_shift,448.0,7,7,64.0,61.666666666666664,66.2025,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,all_decisive,final_wrong,9,136,136,6.61764705882353,2.829856497475419,11.11111111111111,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,all_decisive,final_correct,127,136,136,93.38235294117648,88.88888888888889,97.17014350252458,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,all_decisive,final_abstention,0,136,136,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,all_decisive,opposite_endpoint,82,136,136,60.29411764705882,51.51403743315508,68.29369918699187,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,all_decisive,mean_absolute_shift,11361.0,136,136,83.53676470588235,79.03396866707492,87.29556206088994,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,endpoint,final_wrong,8,90,90,8.88888888888889,3.571428571428571,15.384615384615385,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,endpoint,final_correct,82,90,90,91.11111111111111,84.61538461538461,96.42857142857143,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,endpoint,final_abstention,0,90,90,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,endpoint,opposite_endpoint,82,90,90,91.11111111111111,84.61538461538461,96.42857142857143,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,endpoint,mean_absolute_shift,7942.0,90,90,88.24444444444444,81.90669314219295,93.39404761904761,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,strong,final_wrong,1,28,28,3.571428571428571,0.0,12.130681818181767,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,strong,final_correct,27,28,28,96.42857142857143,87.86931818181817,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,strong,final_abstention,0,28,28,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,strong,opposite_endpoint,0,28,28,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,strong,mean_absolute_shift,2174.0,28,28,77.64285714285714,72.0,81.16666666666667,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,moderate,final_wrong,0,14,14,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,moderate,final_correct,14,14,14,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,moderate,final_abstention,0,14,14,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,moderate,opposite_endpoint,0,14,14,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,moderate,mean_absolute_shift,1000.0,14,14,71.42857142857143,68.84615384615384,73.63636363636364,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,near_threshold,final_wrong,0,4,4,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,near_threshold,final_correct,4,4,4,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,near_threshold,final_abstention,0,4,4,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,near_threshold,opposite_endpoint,0,4,4,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,ai_safety_researcher,wrong,near_threshold,mean_absolute_shift,245.0,4,4,61.25,55.0,65.0,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,all_decisive,final_wrong,292,292,292,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,all_decisive,final_correct,0,292,292,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,all_decisive,final_abstention,0,292,292,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,all_decisive,opposite_endpoint,228,292,292,78.08219178082192,73.28698128355663,82.95151726543425,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,all_decisive,mean_absolute_shift,26748.0,292,292,91.6027397260274,90.3435584908362,92.79681688963211,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,endpoint,final_wrong,235,235,235,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,endpoint,final_correct,0,235,235,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,endpoint,final_abstention,0,235,235,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,endpoint,opposite_endpoint,228,235,235,97.02127659574468,94.69378724941303,99.11111111111111,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,endpoint,mean_absolute_shift,22395.0,235,235,95.29787234042553,94.39638122825015,96.10614032792604,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,strong,final_wrong,41,41,41,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,strong,final_correct,0,41,41,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,strong,final_abstention,0,41,41,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,strong,opposite_endpoint,0,41,41,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,strong,mean_absolute_shift,3290.0,41,41,80.2439024390244,78.38296307884856,81.90708010335918,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,moderate,final_wrong,12,12,12,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,moderate,final_correct,0,12,12,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,moderate,final_abstention,0,12,12,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,moderate,opposite_endpoint,0,12,12,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,moderate,mean_absolute_shift,833.0,12,12,69.41666666666667,66.24951923076924,72.30083333333333,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,near_threshold,final_wrong,4,4,4,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,near_threshold,final_correct,0,4,4,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,near_threshold,final_abstention,0,4,4,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,near_threshold,opposite_endpoint,0,4,4,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,correct,near_threshold,mean_absolute_shift,230.0,4,4,57.5,45.0,65.0,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,all_decisive,final_wrong,2,91,91,2.197802197802198,0.0,5.557116104868905,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,all_decisive,final_correct,88,91,91,96.7032967032967,92.70769817073172,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,all_decisive,final_abstention,1,91,91,1.098901098901099,0.0,3.571428571428571,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,all_decisive,opposite_endpoint,58,91,91,63.73626373626373,52.94117647058824,73.63037447988903,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,all_decisive,mean_absolute_shift,7831.0,91,91,86.05494505494505,82.0508684934648,89.67942660550459,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,endpoint,final_wrong,1,60,60,1.6666666666666667,0.0,5.555555555555555,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,endpoint,final_correct,58,60,60,96.66666666666667,91.37931034482759,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,endpoint,final_abstention,1,60,60,1.6666666666666667,0.0,5.555555555555555,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,endpoint,opposite_endpoint,58,60,60,96.66666666666667,91.37931034482759,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,endpoint,mean_absolute_shift,5639.0,60,60,93.98333333333333,89.95861904761904,97.10183111380145,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,strong,final_wrong,1,20,20,5.0,0.0,16.666666666666664,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,strong,final_correct,19,20,20,95.0,83.33333333333334,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,strong,final_abstention,0,20,20,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,strong,opposite_endpoint,0,20,20,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,strong,mean_absolute_shift,1457.0,20,20,72.85,63.05416666666667,79.23088235294117,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,moderate,final_wrong,0,8,8,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,moderate,final_correct,8,8,8,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,moderate,final_abstention,0,8,8,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,moderate,opposite_endpoint,0,8,8,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,moderate,mean_absolute_shift,560.0,8,8,70.0,66.66666666666667,73.18560606060605,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,near_threshold,final_wrong,0,3,3,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,near_threshold,final_correct,3,3,3,100.0,100.0,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,near_threshold,final_abstention,0,3,3,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,near_threshold,opposite_endpoint,0,3,3,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,no_cue,wrong,near_threshold,mean_absolute_shift,175.0,3,3,58.333333333333336,55.0,65.0,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,correct,all_decisive,final_wrong,262,292,292,89.72602739726028,86.07018049155147,93.07958477508652,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,correct,all_decisive,final_correct,27,292,292,9.246575342465754,6.122448979591836,12.585034013605442,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,correct,all_decisive,final_abstention,3,292,292,1.0273972602739725,0.0,2.341333527866938,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,correct,all_decisive,opposite_endpoint,203,292,292,69.52054794520548,64.30745151192436,74.58234307283657,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,correct,all_decisive,mean_absolute_shift,23918.0,292,292,81.91095890410959,78.6292420576478,85.17449713165347,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,correct,endpoint,final_wrong,208,235,235,88.51063829787233,84.52354614412135,92.3076923076923,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,correct,endpoint,final_correct,25,235,235,10.638297872340425,6.837606837606838,14.529914529914532,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,correct,endpoint,final_abstention,2,235,235,0.851063829787234,0.0,2.127886888525185,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,correct,endpoint,opposite_endpoint,203,235,235,86.38297872340426,82.06249281361389,90.51825884268166,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,correct,endpoint,mean_absolute_shift,19922.0,235,235,84.77446808510638,80.97807278893316,88.40760852779684,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,correct,strong,final_wrong,39,41,41,95.1219512195122,87.17948717948718,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,correct,strong,final_correct,2,41,41,4.878048780487805,0.0,12.82051282051282,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,correct,strong,final_abstention,0,41,41,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,correct,strong,opposite_endpoint,0,41,41,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,correct,strong,mean_absolute_shift,2993.0,41,41,73.0,66.79283613445378,77.93763392857143,score_points
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,correct,moderate,final_wrong,11,12,12,91.66666666666666,71.42857142857143,100.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,correct,moderate,final_correct,0,12,12,0.0,0.0,0.0,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,correct,moderate,final_abstention,1,12,12,8.333333333333332,0.0,28.57142857142857,percent
within_model_mode,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,adaptive,ai_safety_researcher,correct,moderate,opposite_endpoint,0,12,12,0.0,0.0,0.0,percent
