cohort,model,label,input,targets,judgments,violation,no_violation,correct,correct_violation,correct_no_violation,accuracy_pct,accuracy_lower_95,accuracy_upper_95,violation_recall_pct,violation_recall_lower_95,violation_recall_upper_95,no_violation_recall_pct,no_violation_recall_lower_95,no_violation_recall_upper_95,abstention_pct,abstention_lower_95,abstention_upper_95,missing_pct,missing_lower_95,missing_upper_95,balanced_accuracy_pct,balanced_accuracy_lower_95,balanced_accuracy_upper_95
all,anthropic/claude-opus-4.6,Claude Opus 4.6,summary,1000,947,700,300,723,627,96,72.3,69.53874449201128,75.0,89.57142857142857,87.23396623828566,91.71539101118003,32.0,26.43267035212114,37.72380387504942,7.9,6.331469600969274,9.629036704433789,0.0,0.0,0.0,60.785714285714285,57.768690728339116,63.85596207708536
all,openai/gpt-5.6-sol,GPT-5.6-sol,full_record,1000,947,700,300,835,669,166,83.5,81.14909154778206,85.84358818705174,95.57142857142857,94.0053830865056,97.05480158402771,55.333333333333336,49.19587963593326,61.053161427057574,2.1,1.198771288591648,3.042735963269449,0.0,0.0,0.0,75.45238095238095,72.33360224780269,78.25583422529273
all,openai/gpt-5.6-sol,GPT-5.6-sol,summary,1000,947,700,300,815,638,177,81.5,79.02572328268153,83.88388388388388,91.14285714285714,89.06435428026455,93.15663729486083,59.0,53.35514541387025,64.40143162744775,4.5,3.2617289475647047,5.8350299621666695,0.0,0.0,0.0,75.07142857142857,72.00089070293171,78.08326833562
all,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,full_record,1000,947,700,300,727,632,95,72.7,69.86983697549927,75.62443824981439,90.28571428571429,87.96660695462494,92.45329920668954,31.666666666666668,26.366559485530548,37.18823321197411,8.9,7.092907092907093,10.7,0.0,0.0,0.0,60.97619047619048,58.00812369187563,64.06109209417404
all,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,summary,1000,947,700,300,712,619,93,71.2,68.45828197392412,73.8434864506186,88.42857142857143,86.07011529974179,90.82843466577091,31.0,25.490037950664135,36.44914788345244,9.6,7.839195979899498,11.485232589192984,0.0,0.0,0.0,59.714285714285715,56.743445971699465,62.62994067803857
all,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,full_record,1000,947,700,300,701,683,18,70.1,67.13416405800677,73.0,97.57142857142857,96.34805744579837,98.6919552578362,6.0,3.6181244607420187,8.772757365110886,5.2,3.9473684210526314,6.673473106576684,0.0,0.0,0.0,51.785714285714285,50.4548960802378,53.26910790152459
all,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,summary,1000,947,700,300,692,658,34,69.2,66.19900202634246,72.06495969653864,94.0,92.136293050497,95.75673995971026,11.333333333333334,7.608247237767255,15.065016778523484,6.1,4.695304695304696,7.583674362763573,0.0,0.0,0.0,52.666666666666664,50.60109602806239,54.683161166103844
all,qwen/qwen3-235b-a22b,Qwen3-235B,full_record,1000,947,700,300,663,597,66,66.3,63.245836653386455,69.23895749678006,85.28571428571429,82.67248823588305,87.77963174709218,22.0,17.26358558517227,26.756311360448805,14.6,12.525050100200401,16.832100207047464,0.0,0.0,0.0,53.642857142857146,50.86093186471074,56.327584398066485
all,qwen/qwen3-235b-a22b,Qwen3-235B,summary,1000,947,700,300,650,610,40,65.0,61.89940618762475,68.02958405659516,87.14285714285714,84.59315531126796,89.53360862720655,13.333333333333334,9.507833575430588,17.391304347826086,13.7,11.723310075961257,15.864251775714523,0.0,0.0,0.0,50.238095238095234,48.01709145163305,52.620766536148004
all,qwen/qwen3-32b,Qwen3-32B,full_record,1000,947,700,300,691,639,52,69.1,66.16758951975567,72.00010070493454,91.28571428571429,89.09041231992052,93.26006000378885,17.333333333333332,13.356164383561644,21.698763825634348,8.5,6.806514932782681,10.272162191794171,0.0,0.0,0.0,54.30952380952381,51.93326199906068,56.70841901766877
all,qwen/qwen3-32b,Qwen3-32B,summary,1000,947,700,300,670,634,36,67.0,64.04802901026466,69.99087313136398,90.57142857142857,88.23488161042818,92.78377046694966,12.0,8.450585268366957,15.92608286252354,8.6,6.889675373662125,10.385853019384175,0.0,0.0,0.0,51.285714285714285,49.17040322811235,53.55623155753023
before_both_old_cutoffs,openai/gpt-4o-mini,GPT-4o mini,full_record,786,748,533,253,531,478,53,67.55725190839695,64.31322207958922,71.04255722559293,89.68105065666042,86.99804418016656,92.14569234074551,20.948616600790515,15.952881082673198,26.250612745098035,8.651399491094148,6.742788344956692,10.660453782281191,0.0,0.0,0.0,55.31483362872547,52.47476972689699,58.35993548652088
before_both_old_cutoffs,openai/gpt-4o-mini,GPT-4o mini,summary,786,748,533,253,525,502,23,66.79389312977099,63.565459531621954,70.0258452116255,94.18386491557223,92.06049149338374,96.01469861660078,9.090909090909092,5.71401412275937,12.869149798702743,4.707379134860051,3.270440251572327,6.2267709656925,0.0,0.0,0.0,51.63738700324066,49.64686290451343,53.81670975487449
before_both_old_cutoffs,openai/gpt-4.1-mini,GPT-4.1 mini,full_record,786,748,533,253,521,439,82,66.2849872773537,62.8457017373894,69.45517686080986,82.3639774859287,79.0518676957441,85.42969309998786,32.41106719367589,26.50937077220999,38.34072525048258,11.323155216284988,9.218905605349267,13.72299872935197,0.0,0.0,0.0,57.387522339802295,53.91921803840854,60.63163395075048
before_both_old_cutoffs,openai/gpt-4.1-mini,GPT-4.1 mini,summary,786,748,533,253,514,481,33,65.39440203562341,62.086513994910945,68.70289171471752,90.2439024390244,87.5953839752052,92.67868031358886,13.043478260869565,8.870967741935484,17.521367521367523,7.124681933842239,5.356972247497725,9.021867442718365,0.0,0.0,0.0,51.64369034994698,49.25655365175266,54.22364665499741
before_both_old_cutoffs,anthropic/claude-opus-4.6,Claude Opus 4.6,full_record,786,748,533,253,583,497,86,74.17302798982189,71.09558745565026,77.32484076433121,93.24577861163228,91.04175970247151,95.30081625296117,33.99209486166008,27.99767441860465,40.0,6.106870229007634,4.469844690749863,7.898253002901005,0.0,0.0,0.0,63.61893673664618,60.444106932662734,66.84529522888577
before_both_old_cutoffs,anthropic/claude-opus-4.6,Claude Opus 4.6,summary,786,748,533,253,565,487,78,71.88295165394402,68.84610552763819,75.25462753402955,91.36960600375235,88.88888888888889,93.77513413138851,30.8300395256917,25.396374458874458,36.66698841698841,7.124681933842239,5.428951034272193,9.115425069361043,0.0,0.0,0.0,61.09982276472203,58.02771813949335,64.3323980562158
before_both_old_cutoffs,openai/gpt-5.6-sol,GPT-5.6-sol,full_record,786,748,533,253,655,513,142,83.33333333333333,80.71065989847716,86.1325050429142,96.24765478424015,94.50752372627372,97.88084401922353,56.126482213438734,49.79316188197767,62.452107279693486,1.7811704834605597,0.8962581581093162,2.6889466167635176,0.0,0.0,0.0,76.18706849883944,73.01479000681975,79.55680042544274
before_both_old_cutoffs,openai/gpt-5.6-sol,GPT-5.6-sol,summary,786,748,533,253,644,495,149,81.93384223918575,79.10767720880368,84.59588449339697,92.87054409005628,90.62456837016575,94.92481203007519,58.89328063241107,52.674897119341566,65.16888049856708,4.198473282442748,2.903766437964551,5.60527427531522,0.0,0.0,0.0,75.88191236123367,72.61509593037252,79.17563886444688
before_both_old_cutoffs,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,full_record,786,748,533,253,562,483,79,71.50127226463104,68.17566230758094,74.74622493975286,90.61913696060037,88.12214246036832,93.15334465704152,31.225296442687746,25.108179054987566,37.5,8.778625954198473,6.760204081632653,10.755883961448143,0.0,0.0,0.0,60.92221670164406,57.699232052582836,64.38390109196881
before_both_old_cutoffs,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,summary,786,748,533,253,549,472,77,69.8473282442748,66.66666666666667,73.20535714285714,88.55534709193246,85.82375478927203,91.06209980183033,30.434782608695652,24.787452017844174,36.07896021479131,9.414758269720101,7.41687979539642,11.538831835686775,0.0,0.0,0.0,59.49506485031406,56.472016456856274,62.60577293753691
before_both_old_cutoffs,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,full_record,786,748,533,253,534,518,16,67.93893129770993,64.6143216080402,71.33895025397081,97.18574108818011,95.71617920911382,98.52690587497217,6.324110671936759,3.6885245901639343,9.442229056131932,5.343511450381679,3.8069859682306846,6.910639639410701,0.0,0.0,0.0,51.75492588005844,50.30175156206185,53.51102062937057
before_both_old_cutoffs,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,summary,786,748,533,253,528,498,30,67.17557251908397,63.90279583344221,70.48403227364963,93.43339587242026,91.24977189781022,95.5142279257916,11.857707509881424,8.053498418575948,15.983644646230728,6.106870229007634,4.469987228607918,7.848101265822785,0.0,0.0,0.0,52.64555169115084,50.455734849490376,54.96406967716892
before_both_old_cutoffs,qwen/qwen3-235b-a22b,Qwen3-235B,full_record,786,748,533,253,511,457,54,65.01272264631044,61.65605095541401,68.2052767052767,85.74108818011257,82.7320378569588,88.57142857142857,21.343873517786562,16.53369383043987,26.1995223782883,14.249363867684478,11.704630192900176,16.791622639017298,0.0,0.0,0.0,53.542480848949566,50.71266343744968,56.35836388305049
before_both_old_cutoffs,qwen/qwen3-235b-a22b,Qwen3-235B,summary,786,748,533,253,503,468,35,63.99491094147583,60.60981479342343,67.30634416039952,87.8048780487805,84.87696970542484,90.58840465168794,13.83399209486166,9.543074491207271,18.48780850923046,12.849872773536896,10.638163210342041,15.189873417721518,0.0,0.0,0.0,50.819435071821076,48.28933738408203,53.5780867341337
before_both_old_cutoffs,qwen/qwen3-32b,Qwen3-32B,full_record,786,748,533,253,531,486,45,67.55725190839695,64.21319796954315,70.73791348600508,91.18198874296435,88.808561505422,93.44925522454423,17.786561264822133,13.147410358565738,22.59638409961686,8.524173027989821,6.768621960278364,10.61381074168798,0.0,0.0,0.0,54.484275003893245,51.79814864991603,57.14404128366455
before_both_old_cutoffs,qwen/qwen3-32b,Qwen3-32B,summary,786,748,533,253,515,487,28,65.52162849872774,62.213740458015266,68.886257484143,91.36960600375235,88.9089135346067,93.73777836366538,11.067193675889328,7.376731477951455,15.018351214003388,8.524173027989821,6.615565923353735,10.540009080723713,0.0,0.0,0.0,51.21839983982084,49.00938121001736,53.582778122655476
between_old_cutoffs,openai/gpt-4o-mini,GPT-4o mini,full_record,55,51,41,14,41,37,4,74.54545454545455,62.71186440677966,85.45454545454545,90.2439024390244,80.0,97.77777777777777,28.571428571428573,7.142857142857143,53.333333333333336,9.090909090909092,1.8518518518518519,17.54385964912281,0.0,0.0,0.0,59.40766550522648,47.04501748251749,72.21383728930168
between_old_cutoffs,openai/gpt-4o-mini,GPT-4o mini,summary,55,51,41,14,37,37,0,67.27272727272727,53.84615384615385,80.35714285714286,90.2439024390244,80.0,97.72727272727273,0.0,0.0,0.0,9.090909090909092,1.8518518518518519,16.673728813559286,0.0,0.0,0.0,45.1219512195122,40.0,48.86363636363637
between_old_cutoffs,openai/gpt-4.1-mini,GPT-4.1 mini,full_record,55,51,41,14,41,34,7,74.54545454545455,62.5,85.45454545454545,82.92682926829268,70.73170731707317,93.94385026737966,50.0,23.076923076923077,75.0,12.727272727272727,5.2608892921960075,21.818181818181817,0.0,0.0,0.0,66.46341463414635,52.37798965740142,80.2408637873754
between_old_cutoffs,openai/gpt-4.1-mini,GPT-4.1 mini,summary,55,51,41,14,37,36,1,67.27272727272727,53.7037037037037,80.0,87.8048780487805,77.5,97.36842105263158,7.142857142857143,0.0,25.0,5.454545454545454,0.0,13.799153055051388,0.0,0.0,0.0,47.47386759581882,39.994582043343655,56.763320545609545
between_old_cutoffs,anthropic/claude-opus-4.6,Claude Opus 4.6,full_record,55,51,41,14,41,35,6,74.54545454545455,62.5,85.18518518518519,85.36585365853658,74.35897435897436,94.87179487179488,42.857142857142854,14.261904761904765,71.42857142857143,3.6363636363636362,0.0,8.771929824561404,0.0,0.0,0.0,64.11149825783971,48.44435817805383,79.26342339261285
between_old_cutoffs,anthropic/claude-opus-4.6,Claude Opus 4.6,summary,55,51,41,14,41,33,8,74.54545454545455,61.81818181818182,87.03703703703704,80.48780487804878,66.65,93.02325581395348,57.142857142857146,27.272727272727273,84.61538461538461,7.2727272727272725,1.7543859649122806,15.09433962264151,0.0,0.0,0.0,68.81533101045297,53.0275974025974,84.23979688301866
between_old_cutoffs,openai/gpt-5.6-sol,GPT-5.6-sol,full_record,55,51,41,14,49,41,8,89.0909090909091,80.35714285714286,96.36363636363636,100.0,100.0,100.0,57.142857142857146,30.0,82.37745098039203,1.8181818181818181,0.0,5.454545454545454,0.0,0.0,0.0,78.57142857142857,65.0,91.18872549019602
between_old_cutoffs,openai/gpt-5.6-sol,GPT-5.6-sol,summary,55,51,41,14,46,37,9,83.63636363636364,73.68172790466734,92.5925925925926,90.2439024390244,80.95238095238095,97.67441860465117,64.28571428571429,36.36363636363637,90.0,7.2727272727272725,1.7857142857142858,14.285714285714286,0.0,0.0,0.0,77.26480836236934,62.877331002331,90.95247323735697
between_old_cutoffs,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,full_record,55,51,41,14,43,38,5,78.18181818181819,67.2719435736677,88.68000608642727,92.6829268292683,83.33333333333333,100.0,35.714285714285715,11.748366013071896,60.02173913043466,9.090909090909092,1.8518518518518519,17.307692307692307,0.0,0.0,0.0,64.19860627177701,51.51143119426473,77.93364229856165
between_old_cutoffs,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,summary,55,51,41,14,42,37,5,76.36363636363636,64.2823450134771,87.27272727272727,90.2439024390244,80.0,97.72727272727273,35.714285714285715,8.333333333333334,64.71323529411761,10.909090909090908,3.508771929824561,20.37037037037037,0.0,0.0,0.0,62.97909407665506,48.48426573426573,78.33333333333334
between_old_cutoffs,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,full_record,55,51,41,14,41,41,0,74.54545454545455,62.264150943396224,85.72660098522161,100.0,100.0,100.0,0.0,0.0,0.0,5.454545454545454,0.0,12.5,0.0,0.0,0.0,50.0,50.0,50.0
between_old_cutoffs,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,summary,55,51,41,14,42,40,2,76.36363636363636,64.9098440545809,87.10117302052784,97.5609756097561,92.3076923076923,100.0,14.285714285714286,0.0,33.333333333333336,7.2727272727272725,1.7857142857142858,14.545454545454545,0.0,0.0,0.0,55.923344947735195,47.72727272727273,65.47619047619048
between_old_cutoffs,qwen/qwen3-235b-a22b,Qwen3-235B,full_record,55,51,41,14,42,38,4,76.36363636363636,64.6953781512605,87.5,92.6829268292683,83.33333333333333,100.0,28.571428571428573,0.0,57.142857142857146,14.545454545454545,5.7665094339622645,24.074074074074073,0.0,0.0,0.0,60.62717770034843,46.666666666666664,75.67848659954623
between_old_cutoffs,qwen/qwen3-235b-a22b,Qwen3-235B,summary,55,51,41,14,40,38,2,72.72727272727273,61.111111111111114,83.63636363636364,92.6829268292683,84.21052631578948,100.0,14.285714285714286,0.0,33.333333333333336,16.363636363636363,7.5436757512229216,25.454545454545453,0.0,0.0,0.0,53.484320557491294,44.5945945945946,63.24438582251082
between_old_cutoffs,qwen/qwen3-32b,Qwen3-32B,full_record,55,51,41,14,41,39,2,74.54545454545455,62.96296296296296,85.45454545454545,95.1219512195122,87.8048780487805,100.0,14.285714285714286,0.0,33.333333333333336,10.909090909090908,3.7037037037037037,18.97383545069566,0.0,0.0,0.0,54.703832752613245,46.25,64.3411318574836
between_old_cutoffs,qwen/qwen3-32b,Qwen3-32B,summary,55,51,41,14,40,37,3,72.72727272727273,60.37735849056604,84.6186440677966,90.2439024390244,80.0,97.77777777777777,21.428571428571427,0.0,50.0,10.909090909090908,3.6363636363636362,20.37037037037037,0.0,0.0,0.0,55.83623693379791,43.18181818181818,70.28976305883565
after_both_old_cutoffs,openai/gpt-4o-mini,GPT-4o mini,full_record,159,148,126,33,110,104,6,69.18238993710692,61.44444868079914,76.36448334274421,82.53968253968254,75.39682539682539,88.80597014925372,18.181818181818183,6.0606060606060606,33.333333333333336,10.062893081761006,5.590062111801243,14.936688311688302,0.0,0.0,0.0,50.360750360750366,43.43326744393818,58.14914827719706
after_both_old_cutoffs,openai/gpt-4o-mini,GPT-4o mini,summary,159,148,126,33,113,111,2,71.06918238993711,63.3975764218731,78.20652173913042,88.0952380952381,82.11382113821138,93.4439557510329,6.0606060606060606,0.0,15.634374999999949,5.660377358490566,1.948051948051948,9.49367088607595,0.0,0.0,0.0,47.07792207792208,42.59223090277778,52.697807345326424
after_both_old_cutoffs,openai/gpt-4.1-mini,GPT-4.1 mini,full_record,159,148,126,33,117,103,14,73.58490566037736,66.24203821656052,80.39418726070309,81.74603174603175,74.13793103448276,88.23529411764706,42.42424242424242,25.641025641025642,60.0,7.547169811320755,3.749417701863354,11.920529801324504,0.0,0.0,0.0,62.085137085137085,53.264956449472834,71.49225668491492
after_both_old_cutoffs,openai/gpt-4.1-mini,GPT-4.1 mini,summary,159,148,126,33,114,110,4,71.69811320754717,64.24130190796858,78.71068548387096,87.3015873015873,80.8,92.56274869911233,12.121212121212121,2.7027027027027026,24.242424242424242,5.660377358490566,2.5157232704402515,9.554140127388536,0.0,0.0,0.0,49.711399711399714,43.65022312463915,56.349902145356694
after_both_old_cutoffs,anthropic/claude-opus-4.6,Claude Opus 4.6,full_record,159,148,126,33,123,115,8,77.35849056603773,70.36744022503515,83.43830084647044,91.26984126984127,86.15328467153286,95.90247234439556,24.242424242424242,8.823529411764707,41.02564102564103,7.547169811320755,3.75,11.875,0.0,0.0,0.0,57.75613275613276,49.61669123559368,66.45868704888451
after_both_old_cutoffs,anthropic/claude-opus-4.6,Claude Opus 4.6,summary,159,148,126,33,117,107,10,73.58490566037736,66.25766871165644,80.12422360248448,84.92063492063492,77.77777777777777,91.26984126984127,30.303030303030305,14.81029810298103,45.714285714285715,11.949685534591195,7.453416149068323,16.9811320754717,0.0,0.0,0.0,57.61183261183261,49.26598549414601,65.82547045604599
after_both_old_cutoffs,openai/gpt-5.6-sol,GPT-5.6-sol,full_record,159,148,126,33,131,115,16,82.38993710691824,76.25,87.90000403128273,91.26984126984127,85.9504132231405,95.86776859504133,48.484848484848484,32.25806451612903,64.70588235294117,3.7735849056603774,1.2420443217544666,6.962025316455696,0.0,0.0,0.0,69.87734487734488,61.13783535784544,78.09867610837438
after_both_old_cutoffs,openai/gpt-5.6-sol,GPT-5.6-sol,summary,159,148,126,33,125,106,19,78.61635220125787,72.3909981865185,84.71337579617834,84.12698412698413,77.77777777777777,90.16547516331812,57.57575757575758,41.37931034482759,73.91304347826087,5.031446540880503,1.910828025477707,8.588957055214724,0.0,0.0,0.0,70.85137085137086,62.4794237225151,79.69954469507101
after_both_old_cutoffs,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,full_record,159,148,126,33,122,111,11,76.72955974842768,69.73392738174552,83.00684424713282,88.0952380952381,82.17054263565892,93.38978458203495,33.333333333333336,18.181818181818183,51.515151515151516,9.433962264150944,5.160463192721257,14.193548387096774,0.0,0.0,0.0,60.71428571428572,52.418734176037646,70.30823266806722
after_both_old_cutoffs,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,summary,159,148,126,33,121,110,11,76.1006289308176,69.03113515720702,82.6923076923077,87.3015873015873,80.64395763119884,93.182781201849,33.333333333333336,17.94871794871795,50.0,10.062893081761006,5.194805194805195,15.287894181548193,0.0,0.0,0.0,60.317460317460316,52.12205174748283,69.20024891774892
after_both_old_cutoffs,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,full_record,159,148,126,33,126,124,2,79.24528301886792,72.22222222222223,85.80246913580247,98.41269841269842,95.86776859504133,100.0,6.0606060606060606,0.0,15.151515151515152,4.40251572327044,1.2738853503184713,7.743192291579382,0.0,0.0,0.0,52.23665223665224,48.84593023255814,56.900492592219315
after_both_old_cutoffs,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,summary,159,148,126,33,122,120,2,76.72955974842768,69.62025316455696,83.2258064516129,95.23809523809524,91.12903225806451,98.4375,6.0606060606060606,0.0,15.794736842105234,5.660377358490566,2.5157232704402515,9.615384615384615,0.0,0.0,0.0,50.64935064935065,46.65953273295944,55.678617558630926
after_both_old_cutoffs,qwen/qwen3-235b-a22b,Qwen3-235B,full_record,159,148,126,33,110,102,8,69.18238993710692,61.3913372679972,76.28205128205128,80.95238095238095,73.5042735042735,87.70491803278688,24.242424242424242,10.344827586206897,41.37931034482759,16.352201257861637,10.828025477707007,22.29299363057325,0.0,0.0,0.0,52.59740259740259,44.760361685558536,61.435644950712266
after_both_old_cutoffs,qwen/qwen3-235b-a22b,Qwen3-235B,summary,159,148,126,33,107,104,3,67.29559748427673,59.74540021094574,74.6755301660365,82.53968253968254,76.06749311294766,88.8,9.090909090909092,0.0,20.58823529411765,16.9811320754717,11.536624203821656,23.078124999999993,0.0,0.0,0.0,45.81529581529582,40.40853851010101,52.56730769230768
after_both_old_cutoffs,qwen/qwen3-32b,Qwen3-32B,full_record,159,148,126,33,119,114,5,74.84276729559748,67.3196448390677,81.81960227272727,90.47619047619048,84.91946778711485,95.2755905511811,15.151515151515152,3.7003968253968256,29.166666666666668,7.547169811320755,3.7267080745341614,12.027231315004425,0.0,0.0,0.0,52.81385281385282,46.478125550776205,60.32101117886178
after_both_old_cutoffs,qwen/qwen3-32b,Qwen3-32B,summary,159,148,126,33,115,110,5,72.32704402515724,64.84586247086247,79.24528301886792,87.3015873015873,80.99075167256986,92.91338582677166,15.151515151515152,4.3478260869565215,29.166666666666668,8.176100628930818,4.374320652173913,12.820512820512821,0.0,0.0,0.0,51.22655122655123,45.07833515085424,58.78103262464769
2012,openai/gpt-4o-mini,GPT-4o mini,full_record,67,66,33,34,34,27,7,50.74626865671642,38.23529411764706,62.121212121212125,81.81818181818181,67.74193548387096,93.75,20.58823529411765,8.108108108108109,35.00337837837836,11.940298507462687,4.545454545454546,20.58823529411765,0.0,0.0,0.0,51.20320855614973,41.52304067460317,60.69419037940379
2012,openai/gpt-4o-mini,GPT-4o mini,summary,67,66,33,34,35,31,4,52.23880597014925,40.0,64.17910447761194,93.93939393939394,84.61538461538461,100.0,11.764705882352942,2.5,23.076923076923077,5.970149253731344,1.4705882352941178,12.121212121212121,0.0,0.0,0.0,52.85204991087344,46.052506265664164,59.44605654761904
2012,openai/gpt-4.1-mini,GPT-4.1 mini,full_record,67,66,33,34,36,29,7,53.73134328358209,41.169786096256686,65.15151515151516,87.87878787878788,75.75757575757575,97.22222222222223,20.58823529411765,7.407407407407407,34.375,11.940298507462687,4.477611940298507,20.895522388059703,0.0,0.0,0.0,54.233511586452764,45.0358455882353,62.56811052123552
2012,openai/gpt-4.1-mini,GPT-4.1 mini,summary,67,66,33,34,37,31,6,55.223880597014926,42.64705882352941,67.16417910447761,93.93939393939394,84.375,100.0,17.647058823529413,5.714285714285714,31.03448275862069,7.462686567164179,1.5145861601085482,14.705882352941176,0.0,0.0,0.0,55.79322638146168,48.277108920491266,63.23571080568234
2012,anthropic/claude-opus-4.6,Claude Opus 4.6,full_record,67,66,33,34,47,30,17,70.14925373134328,58.8235294117647,80.59701492537313,90.9090909090909,79.98529411764706,100.0,50.0,34.208921694480104,66.66666666666667,7.462686567164179,1.5151515151515151,13.636363636363637,0.0,0.0,0.0,70.45454545454545,60.706821347134415,79.88355116796441
2012,anthropic/claude-opus-4.6,Claude Opus 4.6,summary,67,66,33,34,47,31,16,70.14925373134328,59.09090909090909,80.59701492537313,93.93939393939394,85.18055555555556,100.0,47.05882352941177,30.303030303030305,63.34090909090905,7.462686567164179,1.492537313432836,14.711369622475825,0.0,0.0,0.0,70.49910873440285,60.78177230643065,79.46848057735154
2012,openai/gpt-5.6-sol,GPT-5.6-sol,full_record,67,66,33,34,58,33,25,86.56716417910448,77.61194029850746,94.02985074626865,100.0,100.0,100.0,73.52941176470588,57.142857142857146,87.5,0.0,0.0,0.0,0.0,0.0,0.0,86.76470588235294,78.57142857142857,93.75
2012,openai/gpt-5.6-sol,GPT-5.6-sol,summary,67,66,33,34,56,32,24,83.58208955223881,74.24242424242425,92.42424242424242,96.96969696969697,90.32061369000787,100.0,70.58823529411765,53.839285714285715,85.37456445993026,7.462686567164179,1.5145861601085482,14.705882352941176,0.0,0.0,0.0,83.77896613190731,75.27553834033614,91.86059362983983
2012,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,full_record,67,66,33,34,47,31,16,70.14925373134328,59.09090909090909,80.59701492537313,93.93939393939394,84.375,100.0,47.05882352941177,29.41176470588235,63.888888888888886,8.955223880597014,2.9411764705882355,16.417910447761194,0.0,0.0,0.0,70.49910873440285,60.832646520146525,80.0
2012,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,summary,67,66,33,34,45,28,17,67.16417910447761,55.206919945725915,77.94117647058823,84.84848484848484,71.42857142857143,96.55172413793103,50.0,32.35294117647059,66.66666666666667,11.940298507462687,4.477611940298507,19.696969696969695,0.0,0.0,0.0,67.42424242424242,56.06060606060606,77.76355072820915
2012,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,full_record,67,66,33,34,36,33,3,53.73134328358209,41.791044776119406,65.67164179104478,100.0,100.0,100.0,8.823529411764707,0.0,19.444444444444443,5.970149253731344,1.492537313432836,11.940298507462687,0.0,0.0,0.0,54.411764705882355,50.0,59.72222222222222
2012,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,summary,67,66,33,34,34,31,3,50.74626865671642,38.80597014925373,62.6865671641791,93.93939393939394,84.61538461538461,100.0,8.823529411764707,0.0,22.22222222222222,13.432835820895523,5.882352941176471,21.747122762148294,0.0,0.0,0.0,51.381461675579324,44.46940604198668,58.865546218487395
2012,qwen/qwen3-235b-a22b,Qwen3-235B,full_record,67,66,33,34,38,26,12,56.71641791044776,44.11764705882353,68.18181818181819,78.78787878787878,63.63636363636363,91.42857142857143,35.294117647058826,19.442204301075268,51.61290322580645,13.432835820895523,5.970149253731344,22.06705443371374,0.0,0.0,0.0,57.040998217468804,45.79988567544185,67.09405637254902
2012,qwen/qwen3-235b-a22b,Qwen3-235B,summary,67,66,33,34,36,29,7,53.73134328358209,41.791044776119406,65.67164179104478,87.87878787878788,76.31265664160401,97.29729729729729,20.58823529411765,8.0,34.375,11.940298507462687,4.477611940298507,19.696969696969695,0.0,0.0,0.0,54.233511586452764,45.340010637686156,62.59595561484355
2012,qwen/qwen3-32b,Qwen3-32B,full_record,67,66,33,34,38,31,7,56.71641791044776,44.113190730837786,68.5735607675906,93.93939393939394,84.609375,100.0,20.58823529411765,7.687500000000001,35.294117647058826,7.462686567164179,1.5151515151515151,14.705882352941176,0.0,0.0,0.0,57.263814616755795,49.04885654885655,65.05461233729486
2012,qwen/qwen3-32b,Qwen3-32B,summary,67,66,33,34,37,32,5,55.223880597014926,43.28358208955224,67.16417910447761,96.96969696969697,90.32061369000787,100.0,14.705882352941176,3.3333333333333335,27.027027027027028,4.477611940298507,0.0,9.090909090909092,0.0,0.0,0.0,55.83778966131907,49.57705941828926,62.50027630415561
2013,openai/gpt-4o-mini,GPT-4o mini,full_record,67,64,49,18,47,43,4,70.14925373134328,59.69446247025741,80.59701492537313,87.75510204081633,78.26086956521739,95.83333333333333,22.22222222222222,5.0,42.857142857142854,13.432835820895523,5.970149253731344,21.73913043478261,0.0,0.0,0.0,54.98866213151928,44.43035164147492,66.07843137254902
2013,openai/gpt-4o-mini,GPT-4o mini,summary,67,64,49,18,50,46,4,74.6268656716418,63.63636363636363,84.61538461538461,93.87755102040816,86.04651162790698,100.0,22.22222222222222,5.2631578947368425,42.857142857142854,4.477611940298507,0.0,10.447761194029852,0.0,0.0,0.0,58.049886621315196,48.148148148148145,69.04900332225913
2013,openai/gpt-4.1-mini,GPT-4.1 mini,full_record,67,64,49,18,47,37,10,70.14925373134328,58.8235294117647,80.00757575757572,75.51020408163265,64.0,86.27450980392157,55.55555555555556,31.25,80.0,11.940298507462687,4.545454545454546,19.45075757575754,0.0,0.0,0.0,65.5328798185941,51.901165719441,78.83565552588509
