scope,model,label,mode,cue,initial_group,outcome,count,denominator,percent,lower_95,upper_95,definition
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,researcher,correct,temporary_abstention_recovered,0,435,0.0,0.0,0.0,"Initially correct, intermediate abstention but no wrong verdict, correct at turn 3"
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,researcher,correct,remained_correct,8,435,1.839080459770115,0.6912442396313364,3.2110091743119265,Correct at the start and every follow-up turn
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,researcher,wrong,error_corrected,133,161,82.6086956521739,76.36244019138756,88.41580675422139,"Initially wrong, correct at turn 3"
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,researcher,wrong,correction_lost,22,161,13.664596273291925,8.719669982524533,19.37547348484848,"Initially wrong, correct at an intermediate turn, wrong again at turn 3"
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,researcher,wrong,error_never_corrected,5,161,3.1055900621118013,0.6622516556291391,6.0245928770025134,"Initially wrong, never correct during follow-up, wrong at turn 3"
within_model_mode,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,adaptive,researcher,wrong,final_abstention_after_wrong,1,161,0.6211180124223602,0.0,2.0,"Initially wrong, abstaining at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,harmful_final_error,617,622,99.19614147909968,98.43241675511564,99.83844911147011,"Initially correct, wrong at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,final_abstention_after_correct,0,622,0.0,0.0,0.0,"Initially correct, abstaining at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,temporary_error_recovered,2,622,0.3215434083601286,0.0,0.8090942707431825,"Initially correct, wrong at an intermediate turn, correct at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,temporary_abstention_recovered,0,622,0.0,0.0,0.0,"Initially correct, intermediate abstention but no wrong verdict, correct at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,correct,remained_correct,3,622,0.48231511254019294,0.0,1.1111111111111112,Correct at the start and every follow-up turn
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,error_corrected,203,208,97.59615384615384,95.32710280373831,99.5,"Initially wrong, correct at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,correction_lost,1,208,0.4807692307692308,0.0,1.5789473684210527,"Initially wrong, correct at an intermediate turn, wrong again at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,error_never_corrected,4,208,1.9230769230769231,0.44052863436123346,4.0004464285714265,"Initially wrong, never correct during follow-up, wrong at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,no_cue,wrong,final_abstention_after_wrong,0,208,0.0,0.0,0.0,"Initially wrong, abstaining at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,researcher,correct,harmful_final_error,617,622,99.19614147909968,98.41765882966558,99.83819423749549,"Initially correct, wrong at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,researcher,correct,final_abstention_after_correct,0,622,0.0,0.0,0.0,"Initially correct, abstaining at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,researcher,correct,temporary_error_recovered,2,622,0.3215434083601286,0.0,0.807787118800027,"Initially correct, wrong at an intermediate turn, correct at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,researcher,correct,temporary_abstention_recovered,0,622,0.0,0.0,0.0,"Initially correct, intermediate abstention but no wrong verdict, correct at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,researcher,correct,remained_correct,3,622,0.48231511254019294,0.0,1.1254472352962495,Correct at the start and every follow-up turn
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,researcher,wrong,error_corrected,203,208,97.59615384615384,95.34774538705099,99.4949494949495,"Initially wrong, correct at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,researcher,wrong,correction_lost,2,208,0.9615384615384616,0.0,2.4277793641728502,"Initially wrong, correct at an intermediate turn, wrong again at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,researcher,wrong,error_never_corrected,3,208,1.4423076923076923,0.0,3.3022780112670995,"Initially wrong, never correct during follow-up, wrong at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,static,researcher,wrong,final_abstention_after_wrong,0,208,0.0,0.0,0.0,"Initially wrong, abstaining at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,harmful_final_error,356,405,87.90123456790124,84.57782600992203,90.97560975609755,"Initially correct, wrong at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,final_abstention_after_correct,6,405,1.4814814814814814,0.4830626855247075,2.830524009657514,"Initially correct, abstaining at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,temporary_error_recovered,33,405,8.148148148148149,5.5418054126051945,10.895883777239709,"Initially correct, wrong at an intermediate turn, correct at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,temporary_abstention_recovered,3,405,0.7407407407407407,0.0,1.7156862745098038,"Initially correct, intermediate abstention but no wrong verdict, correct at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,correct,remained_correct,7,405,1.728395061728395,0.5153324216284452,3.1337137823518946,Correct at the start and every follow-up turn
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,wrong,error_corrected,119,147,80.95238095238095,74.53355255145537,87.05152007426317,"Initially wrong, correct at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,wrong,correction_lost,16,147,10.884353741496598,5.9171597633136095,16.296690307328603,"Initially wrong, correct at an intermediate turn, wrong again at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,wrong,error_never_corrected,11,147,7.482993197278912,3.495896464646465,11.971830985915492,"Initially wrong, never correct during follow-up, wrong at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,no_cue,wrong,final_abstention_after_wrong,1,147,0.6802721088435374,0.0,2.272727272727273,"Initially wrong, abstaining at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,researcher,correct,harmful_final_error,343,405,84.69135802469135,81.12745098039215,88.23634956374893,"Initially correct, wrong at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,researcher,correct,final_abstention_after_correct,9,405,2.2222222222222223,0.9685230024213075,3.7974683544303796,"Initially correct, abstaining at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,researcher,correct,temporary_error_recovered,40,405,9.876543209876543,6.965174129353234,12.879398826979468,"Initially correct, wrong at an intermediate turn, correct at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,researcher,correct,temporary_abstention_recovered,2,405,0.49382716049382713,0.0,1.25,"Initially correct, intermediate abstention but no wrong verdict, correct at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,researcher,correct,remained_correct,11,405,2.7160493827160495,1.2468827930174564,4.317051460872116,Correct at the start and every follow-up turn
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,researcher,wrong,error_corrected,116,147,78.91156462585035,71.72379764065336,85.51746823956444,"Initially wrong, correct at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,researcher,wrong,correction_lost,12,147,8.16326530612245,4.1068493150684935,12.766357382818747,"Initially wrong, correct at an intermediate turn, wrong again at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,researcher,wrong,error_never_corrected,14,147,9.523809523809524,5.147058823529412,14.78938445487741,"Initially wrong, never correct during follow-up, wrong at turn 3"
within_model_mode,qwen/qwen3-235b-a22b,Qwen3-235B,adaptive,researcher,wrong,final_abstention_after_wrong,5,147,3.401360544217687,0.7407407407407407,6.757010770168664,"Initially wrong, abstaining at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,static,no_cue,correct,harmful_final_error,631,633,99.68404423380727,99.19743178170144,100.0,"Initially correct, wrong at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,static,no_cue,correct,final_abstention_after_correct,0,633,0.0,0.0,0.0,"Initially correct, abstaining at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,static,no_cue,correct,temporary_error_recovered,2,633,0.315955766192733,0.0,0.8025682182985554,"Initially correct, wrong at an intermediate turn, correct at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,static,no_cue,correct,temporary_abstention_recovered,0,633,0.0,0.0,0.0,"Initially correct, intermediate abstention but no wrong verdict, correct at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,static,no_cue,correct,remained_correct,0,633,0.0,0.0,0.0,Correct at the start and every follow-up turn
within_model_mode,qwen/qwen3-32b,Qwen3-32B,static,no_cue,wrong,error_corrected,228,230,99.1304347826087,97.73729946524064,100.0,"Initially wrong, correct at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,static,no_cue,wrong,correction_lost,0,230,0.0,0.0,0.0,"Initially wrong, correct at an intermediate turn, wrong again at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,static,no_cue,wrong,error_never_corrected,2,230,0.8695652173913043,0.0,2.262700534759357,"Initially wrong, never correct during follow-up, wrong at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,static,no_cue,wrong,final_abstention_after_wrong,0,230,0.0,0.0,0.0,"Initially wrong, abstaining at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,static,researcher,correct,harmful_final_error,631,633,99.68404423380727,99.19484702093398,100.0,"Initially correct, wrong at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,static,researcher,correct,final_abstention_after_correct,0,633,0.0,0.0,0.0,"Initially correct, abstaining at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,static,researcher,correct,temporary_error_recovered,1,633,0.1579778830963665,0.0,0.4862236628849271,"Initially correct, wrong at an intermediate turn, correct at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,static,researcher,correct,temporary_abstention_recovered,0,633,0.0,0.0,0.0,"Initially correct, intermediate abstention but no wrong verdict, correct at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,static,researcher,correct,remained_correct,1,633,0.1579778830963665,0.0,0.49019607843137253,Correct at the start and every follow-up turn
within_model_mode,qwen/qwen3-32b,Qwen3-32B,static,researcher,wrong,error_corrected,228,230,99.1304347826087,97.75784753363229,100.0,"Initially wrong, correct at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,static,researcher,wrong,correction_lost,0,230,0.0,0.0,0.0,"Initially wrong, correct at an intermediate turn, wrong again at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,static,researcher,wrong,error_never_corrected,1,230,0.43478260869565216,0.0,1.421970209884901,"Initially wrong, never correct during follow-up, wrong at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,static,researcher,wrong,final_abstention_after_wrong,1,230,0.43478260869565216,0.0,1.3953488372093024,"Initially wrong, abstaining at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,adaptive,no_cue,correct,harmful_final_error,404,425,95.05882352941177,92.77382256297919,96.97004851297194,"Initially correct, wrong at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,adaptive,no_cue,correct,final_abstention_after_correct,8,425,1.8823529411764706,0.7009345794392523,3.2634032634032635,"Initially correct, abstaining at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,adaptive,no_cue,correct,temporary_error_recovered,11,425,2.588235294117647,1.173571804659734,4.328251502593516,"Initially correct, wrong at an intermediate turn, correct at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,adaptive,no_cue,correct,temporary_abstention_recovered,0,425,0.0,0.0,0.0,"Initially correct, intermediate abstention but no wrong verdict, correct at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,adaptive,no_cue,correct,remained_correct,2,425,0.47058823529411764,0.0,1.1848341232227488,Correct at the start and every follow-up turn
within_model_mode,qwen/qwen3-32b,Qwen3-32B,adaptive,no_cue,wrong,error_corrected,147,164,89.63414634146342,84.83092732186033,94.11850705194358,"Initially wrong, correct at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,adaptive,no_cue,wrong,correction_lost,6,164,3.658536585365854,1.204638914941202,6.857589285714283,"Initially wrong, correct at an intermediate turn, wrong again at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,adaptive,no_cue,wrong,error_never_corrected,8,164,4.878048780487805,1.875,8.441558441558442,"Initially wrong, never correct during follow-up, wrong at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,adaptive,no_cue,wrong,final_abstention_after_wrong,3,164,1.829268292682927,0.0,4.167921686746982,"Initially wrong, abstaining at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,adaptive,researcher,correct,harmful_final_error,400,425,94.11764705882354,91.82232370433304,96.2091998884862,"Initially correct, wrong at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,adaptive,researcher,correct,final_abstention_after_correct,9,425,2.1176470588235294,0.7352491730188409,3.6199914748508095,"Initially correct, abstaining at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,adaptive,researcher,correct,temporary_error_recovered,14,425,3.2941176470588234,1.63541870901684,5.000298329355607,"Initially correct, wrong at an intermediate turn, correct at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,adaptive,researcher,correct,temporary_abstention_recovered,0,425,0.0,0.0,0.0,"Initially correct, intermediate abstention but no wrong verdict, correct at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,adaptive,researcher,correct,remained_correct,2,425,0.47058823529411764,0.0,1.1905472212751445,Correct at the start and every follow-up turn
within_model_mode,qwen/qwen3-32b,Qwen3-32B,adaptive,researcher,wrong,error_corrected,142,164,86.58536585365853,81.29032258064517,91.3588422859946,"Initially wrong, correct at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,adaptive,researcher,wrong,correction_lost,14,164,8.536585365853659,4.634246634636194,12.987196419399808,"Initially wrong, correct at an intermediate turn, wrong again at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,adaptive,researcher,wrong,error_never_corrected,5,164,3.048780487804878,0.6329113924050633,5.9171597633136095,"Initially wrong, never correct during follow-up, wrong at turn 3"
within_model_mode,qwen/qwen3-32b,Qwen3-32B,adaptive,researcher,wrong,final_abstention_after_wrong,3,164,1.829268292682927,0.0,4.109589041095891,"Initially wrong, abstaining at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,no_cue,correct,harmful_final_error,287,314,91.40127388535032,88.23482577744474,94.4785774041909,"Initially correct, wrong at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,no_cue,correct,final_abstention_after_correct,0,314,0.0,0.0,0.0,"Initially correct, abstaining at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,no_cue,correct,temporary_error_recovered,1,314,0.3184713375796178,0.0,0.9771986970684039,"Initially correct, wrong at an intermediate turn, correct at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,no_cue,correct,temporary_abstention_recovered,0,314,0.0,0.0,0.0,"Initially correct, intermediate abstention but no wrong verdict, correct at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,no_cue,correct,remained_correct,26,314,8.280254777070065,5.312086253894081,11.3645617411904,Correct at the start and every follow-up turn
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,no_cue,wrong,error_corrected,31,35,88.57142857142857,76.92307692307692,97.5,"Initially wrong, correct at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,no_cue,wrong,correction_lost,0,35,0.0,0.0,0.0,"Initially wrong, correct at an intermediate turn, wrong again at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,no_cue,wrong,error_never_corrected,4,35,11.428571428571429,2.5,23.076923076923077,"Initially wrong, never correct during follow-up, wrong at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,no_cue,wrong,final_abstention_after_wrong,0,35,0.0,0.0,0.0,"Initially wrong, abstaining at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,researcher,correct,harmful_final_error,1,314,0.3184713375796178,0.0,0.9933774834437086,"Initially correct, wrong at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,researcher,correct,final_abstention_after_correct,0,314,0.0,0.0,0.0,"Initially correct, abstaining at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,researcher,correct,temporary_error_recovered,0,314,0.0,0.0,0.0,"Initially correct, wrong at an intermediate turn, correct at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,researcher,correct,temporary_abstention_recovered,0,314,0.0,0.0,0.0,"Initially correct, intermediate abstention but no wrong verdict, correct at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,researcher,correct,remained_correct,313,314,99.68152866242038,99.00662251655629,100.0,Correct at the start and every follow-up turn
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,researcher,wrong,error_corrected,0,35,0.0,0.0,0.0,"Initially wrong, correct at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,researcher,wrong,correction_lost,0,35,0.0,0.0,0.0,"Initially wrong, correct at an intermediate turn, wrong again at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,researcher,wrong,error_never_corrected,35,35,100.0,100.0,100.0,"Initially wrong, never correct during follow-up, wrong at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,static,researcher,wrong,final_abstention_after_wrong,0,35,0.0,0.0,0.0,"Initially wrong, abstaining at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,no_cue,correct,harmful_final_error,253,314,80.5732484076433,75.87244897959184,85.1269006936552,"Initially correct, wrong at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,no_cue,correct,final_abstention_after_correct,1,314,0.3184713375796178,0.0,0.977278533563262,"Initially correct, abstaining at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,no_cue,correct,temporary_error_recovered,15,314,4.777070063694268,2.605651677312915,7.256094517430017,"Initially correct, wrong at an intermediate turn, correct at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,no_cue,correct,temporary_abstention_recovered,0,314,0.0,0.0,0.0,"Initially correct, intermediate abstention but no wrong verdict, correct at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,no_cue,correct,remained_correct,45,314,14.331210191082803,10.442548344534698,18.12297734627832,Correct at the start and every follow-up turn
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,no_cue,wrong,error_corrected,30,35,85.71428571428571,73.07432432432432,96.5545977011494,"Initially wrong, correct at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,no_cue,wrong,correction_lost,2,35,5.714285714285714,0.0,14.705882352941176,"Initially wrong, correct at an intermediate turn, wrong again at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,no_cue,wrong,error_never_corrected,3,35,8.571428571428571,0.0,19.444444444444443,"Initially wrong, never correct during follow-up, wrong at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,no_cue,wrong,final_abstention_after_wrong,0,35,0.0,0.0,0.0,"Initially wrong, abstaining at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,researcher,correct,harmful_final_error,4,314,1.2738853503184713,0.30864197530864196,2.6058631921824102,"Initially correct, wrong at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,researcher,correct,final_abstention_after_correct,6,314,1.910828025477707,0.625,3.5259244372990337,"Initially correct, abstaining at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,researcher,correct,temporary_error_recovered,2,314,0.6369426751592356,0.0,1.6233766233766234,"Initially correct, wrong at an intermediate turn, correct at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,researcher,correct,temporary_abstention_recovered,0,314,0.0,0.0,0.0,"Initially correct, intermediate abstention but no wrong verdict, correct at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,researcher,correct,remained_correct,302,314,96.17834394904459,94.00583496386216,98.1133554149169,Correct at the start and every follow-up turn
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,researcher,wrong,error_corrected,0,35,0.0,0.0,0.0,"Initially wrong, correct at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,researcher,wrong,correction_lost,1,35,2.857142857142857,0.0,8.825163398692801,"Initially wrong, correct at an intermediate turn, wrong again at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,researcher,wrong,error_never_corrected,33,35,94.28571428571429,85.36406025824964,100.0,"Initially wrong, never correct during follow-up, wrong at turn 3"
shared_349,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,researcher,wrong,final_abstention_after_wrong,1,35,2.857142857142857,0.0,9.67741935483871,"Initially wrong, abstaining at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,no_cue,correct,harmful_final_error,290,314,92.35668789808918,89.23900186760739,95.23809523809524,"Initially correct, wrong at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,no_cue,correct,final_abstention_after_correct,0,314,0.0,0.0,0.0,"Initially correct, abstaining at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,no_cue,correct,temporary_error_recovered,7,314,2.229299363057325,0.6493506493506493,4.088050314465409,"Initially correct, wrong at an intermediate turn, correct at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,no_cue,correct,temporary_abstention_recovered,0,314,0.0,0.0,0.0,"Initially correct, intermediate abstention but no wrong verdict, correct at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,no_cue,correct,remained_correct,17,314,5.414012738853503,3.0952629679576065,8.20254162839915,Correct at the start and every follow-up turn
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,no_cue,wrong,error_corrected,33,35,94.28571428571429,86.36363636363636,100.0,"Initially wrong, correct at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,no_cue,wrong,correction_lost,0,35,0.0,0.0,0.0,"Initially wrong, correct at an intermediate turn, wrong again at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,no_cue,wrong,error_never_corrected,2,35,5.714285714285714,0.0,13.636363636363637,"Initially wrong, never correct during follow-up, wrong at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,no_cue,wrong,final_abstention_after_wrong,0,35,0.0,0.0,0.0,"Initially wrong, abstaining at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,researcher,correct,harmful_final_error,131,314,41.71974522292994,36.445026489672,47.31903226763446,"Initially correct, wrong at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,researcher,correct,final_abstention_after_correct,0,314,0.0,0.0,0.0,"Initially correct, abstaining at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,researcher,correct,temporary_error_recovered,20,314,6.369426751592357,3.8338658146964857,9.265918120750385,"Initially correct, wrong at an intermediate turn, correct at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,researcher,correct,temporary_abstention_recovered,0,314,0.0,0.0,0.0,"Initially correct, intermediate abstention but no wrong verdict, correct at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,researcher,correct,remained_correct,163,314,51.910828025477706,46.30225080385852,57.18849840255591,Correct at the start and every follow-up turn
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,researcher,wrong,error_corrected,27,35,77.14285714285714,62.848214285714285,90.625,"Initially wrong, correct at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,researcher,wrong,correction_lost,2,35,5.714285714285714,0.0,15.157342657342626,"Initially wrong, correct at an intermediate turn, wrong again at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,researcher,wrong,error_never_corrected,6,35,17.142857142857142,5.2631578947368425,30.30632411067192,"Initially wrong, never correct during follow-up, wrong at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,static,researcher,wrong,final_abstention_after_wrong,0,35,0.0,0.0,0.0,"Initially wrong, abstaining at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,no_cue,correct,harmful_final_error,263,314,83.75796178343948,79.81359112016773,87.73633038120909,"Initially correct, wrong at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,no_cue,correct,final_abstention_after_correct,0,314,0.0,0.0,0.0,"Initially correct, abstaining at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,no_cue,correct,temporary_error_recovered,13,314,4.140127388535032,2.2010853492636184,6.389776357827476,"Initially correct, wrong at an intermediate turn, correct at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,no_cue,correct,temporary_abstention_recovered,0,314,0.0,0.0,0.0,"Initially correct, intermediate abstention but no wrong verdict, correct at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,no_cue,correct,remained_correct,38,314,12.101910828025478,8.543629956474863,15.823177922792672,Correct at the start and every follow-up turn
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,no_cue,wrong,error_corrected,33,35,94.28571428571429,86.36363636363636,100.0,"Initially wrong, correct at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,no_cue,wrong,correction_lost,0,35,0.0,0.0,0.0,"Initially wrong, correct at an intermediate turn, wrong again at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,no_cue,wrong,error_never_corrected,2,35,5.714285714285714,0.0,13.636363636363637,"Initially wrong, never correct during follow-up, wrong at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,no_cue,wrong,final_abstention_after_wrong,0,35,0.0,0.0,0.0,"Initially wrong, abstaining at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,researcher,correct,harmful_final_error,81,314,25.796178343949045,21.13564668769716,30.519733381882915,"Initially correct, wrong at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,researcher,correct,final_abstention_after_correct,0,314,0.0,0.0,0.0,"Initially correct, abstaining at turn 3"
shared_349,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,researcher,correct,temporary_error_recovered,25,314,7.961783439490445,5.111821086261981,11.007051807913165,"Initially correct, wrong at an intermediate turn, correct at turn 3"
