model,label,mode,turn,cohort_sha256,rule,n,judgments,initial_correct_n,initial_correct_pct,final_correct_n,final_correct_pct,initial_abstention_n,initial_abstention_pct,final_abstention_n,final_abstention_pct,initial_failure_n,initial_failure_pct,final_failure_n,final_failure_pct,categorical_change_n,categorical_change_pct,strict_reversal_n,strict_reversal_pct,lost_correct_n,lost_correct_pct,gained_correct_n,gained_correct_pct,correct_to_wrong_n,correct_to_wrong_pct,wrong_to_correct_n,wrong_to_correct_pct,correct_to_abstention_n,correct_to_abstention_pct,abstention_to_correct_n,abstention_to_correct_pct,correct_to_failure_n,correct_to_failure_pct,failure_to_correct_n,failure_to_correct_pct,initial_exact_50_n,initial_exact_50_pct,final_exact_50_n,final_exact_50_pct,opposes_original_verdict_n,opposes_original_verdict_pct,initial_new_abstention_n,initial_new_abstention_pct,opposition_from_new_initial_abstention_n,opposition_from_new_initial_abstention_pct,accuracy_change_pp,initial_accuracy_pct,final_accuracy_pct,balanced_accuracy_change_pp,net_abstention_loss_n,categorical_change_lower_95,categorical_change_upper_95,strict_reversal_lower_95,strict_reversal_upper_95,opposes_original_verdict_lower_95,opposes_original_verdict_upper_95,accuracy_change_lower_95,accuracy_change_upper_95
openai/gpt-5.6-sol,GPT-5.6-sol,static,2,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,band_45_55,9204,926,7805,84.80008691873098,3115,33.84398087787918,0,0.0,0,0.0,0,0.0,0,0.0,7348,79.8348544111256,7348,79.8348544111256,6019,65.3954802259887,1329,14.439374185136897,6019,65.3954802259887,1329,14.439374185136897,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7348,79.8348544111256,0,0.0,0,0.0,-50.9561060408518,84.80008691873098,33.84398087787918,-39.77192968915991,0,77.88052996506126,81.72841815966923,77.88052996506126,81.72841815966923,77.88052996506126,81.72841815966923,-55.32283007757644,-46.506030193127444
openai/gpt-5.6-sol,GPT-5.6-sol,static,3,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,band_45_55,9204,926,7805,84.80008691873098,3116,33.8548457192525,0,0.0,0,0.0,0,0.0,0,0.0,7341,79.75880052151238,7341,79.75880052151238,6015,65.35202086049544,1326,14.40677966101695,6015,65.35202086049544,1326,14.40677966101695,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7341,79.75880052151238,0,0.0,0,0.0,-50.94524119947849,84.80008691873098,33.8548457192525,-39.44313643949451,0,77.79338788910749,81.66224115221532,77.79338788910749,81.66224115221532,77.79338788910749,81.66224115221532,-55.40612557735284,-46.37816502686462
openai/gpt-5.6-sol,GPT-5.6-sol,static,1,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,band_35_65,9204,926,7788,84.61538461538461,3164,34.37635810517166,17,0.18470230334637114,0,0.0,0,0.0,0,0.0,7285,79.15036940460669,7268,78.96566710126032,5946,64.60234680573663,1322,14.363320295523685,5946,64.60234680573663,1322,14.363320295523685,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7285,79.15036940460669,17,0.18470230334637114,17,0.18470230334637114,-50.239026510212945,84.61538461538461,34.37635810517166,-39.7984428940071,0,77.1540307107164,81.13626976611873,76.96290480390174,80.92392858342271,77.1540307107164,81.13626976611873,-54.67506707397445,-45.77981306916389
openai/gpt-5.6-sol,GPT-5.6-sol,static,2,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,band_35_65,9204,926,7788,84.61538461538461,3115,33.84398087787918,17,0.18470230334637114,0,0.0,0,0.0,0,0.0,7348,79.8348544111256,7331,79.65015210777922,6002,65.21077792264234,1329,14.439374185136897,6002,65.21077792264234,1329,14.439374185136897,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7348,79.8348544111256,17,0.18470230334637114,17,0.18470230334637114,-50.77140373750543,84.61538461538461,33.84398087787918,-39.576701248844586,0,77.88052996506126,81.72841815966923,77.67567043396497,81.57055209573963,77.88052996506126,81.72841815966923,-55.139621889167664,-46.33575119974934
openai/gpt-5.6-sol,GPT-5.6-sol,static,3,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,band_35_65,9204,926,7788,84.61538461538461,3116,33.8548457192525,17,0.18470230334637114,0,0.0,0,0.0,0,0.0,7341,79.75880052151238,7324,79.57409821816601,5998,65.16731855714906,1326,14.40677966101695,5998,65.16731855714906,1326,14.40677966101695,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7341,79.75880052151238,17,0.18470230334637114,17,0.18470230334637114,-50.76053889613211,84.61538461538461,33.8548457192525,-39.24790799917918,0,77.79338788910749,81.66224115221532,77.62060660601372,81.51786267720998,77.79338788910749,81.66224115221532,-55.22853097662828,-46.267051028203554
openai/gpt-5.6-sol,GPT-5.6-sol,static,1,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,binary_50_tie_violation,9204,926,7805,84.80008691873098,3164,34.37635810517166,0,0.0,0,0.0,0,0.0,0,0.0,7285,79.15036940460669,7285,79.15036940460669,5963,64.78704910908301,1322,14.363320295523685,5963,64.78704910908301,1322,14.363320295523685,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7285,79.15036940460669,0,0.0,0,0.0,-50.42372881355932,84.80008691873098,34.37635810517166,-39.993671334322435,0,77.1540307107164,81.13626976611873,77.1540307107164,81.13626976611873,77.1540307107164,81.13626976611873,-54.90204951900715,-45.9816062756771
openai/gpt-5.6-sol,GPT-5.6-sol,static,2,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,binary_50_tie_violation,9204,926,7805,84.80008691873098,3115,33.84398087787918,0,0.0,0,0.0,0,0.0,0,0.0,7348,79.8348544111256,7348,79.8348544111256,6019,65.3954802259887,1329,14.439374185136897,6019,65.3954802259887,1329,14.439374185136897,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7348,79.8348544111256,0,0.0,0,0.0,-50.9561060408518,84.80008691873098,33.84398087787918,-39.77192968915991,0,77.88052996506126,81.72841815966923,77.88052996506126,81.72841815966923,77.88052996506126,81.72841815966923,-55.32283007757644,-46.506030193127444
openai/gpt-5.6-sol,GPT-5.6-sol,static,3,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,binary_50_tie_violation,9204,926,7805,84.80008691873098,3116,33.8548457192525,0,0.0,0,0.0,0,0.0,0,0.0,7341,79.75880052151238,7341,79.75880052151238,6015,65.35202086049544,1326,14.40677966101695,6015,65.35202086049544,1326,14.40677966101695,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7341,79.75880052151238,0,0.0,0,0.0,-50.94524119947849,84.80008691873098,33.8548457192525,-39.44313643949451,0,77.79338788910749,81.66224115221532,77.79338788910749,81.66224115221532,77.79338788910749,81.66224115221532,-55.40612557735284,-46.37816502686462
openai/gpt-5.6-sol,GPT-5.6-sol,static,1,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,binary_50_tie_no_violation,9204,926,7805,84.80008691873098,3164,34.37635810517166,0,0.0,0,0.0,0,0.0,0,0.0,7285,79.15036940460669,7285,79.15036940460669,5963,64.78704910908301,1322,14.363320295523685,5963,64.78704910908301,1322,14.363320295523685,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7285,79.15036940460669,0,0.0,0,0.0,-50.42372881355932,84.80008691873098,34.37635810517166,-39.993671334322435,0,77.1540307107164,81.13626976611873,77.1540307107164,81.13626976611873,77.1540307107164,81.13626976611873,-54.90204951900715,-45.9816062756771
openai/gpt-5.6-sol,GPT-5.6-sol,static,2,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,binary_50_tie_no_violation,9204,926,7805,84.80008691873098,3115,33.84398087787918,0,0.0,0,0.0,0,0.0,0,0.0,7348,79.8348544111256,7348,79.8348544111256,6019,65.3954802259887,1329,14.439374185136897,6019,65.3954802259887,1329,14.439374185136897,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7348,79.8348544111256,0,0.0,0,0.0,-50.9561060408518,84.80008691873098,33.84398087787918,-39.77192968915991,0,77.88052996506126,81.72841815966923,77.88052996506126,81.72841815966923,77.88052996506126,81.72841815966923,-55.32283007757644,-46.506030193127444
openai/gpt-5.6-sol,GPT-5.6-sol,static,3,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,binary_50_tie_no_violation,9204,926,7805,84.80008691873098,3116,33.8548457192525,0,0.0,0,0.0,0,0.0,0,0.0,7341,79.75880052151238,7341,79.75880052151238,6015,65.35202086049544,1326,14.40677966101695,6015,65.35202086049544,1326,14.40677966101695,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7341,79.75880052151238,0,0.0,0,0.0,-50.94524119947849,84.80008691873098,33.8548457192525,-39.44313643949451,0,77.79338788910749,81.66224115221532,77.79338788910749,81.66224115221532,77.79338788910749,81.66224115221532,-55.40612557735284,-46.37816502686462
openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,1,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,band_40_60,9204,926,7805,84.80008691873098,3976,43.19860930030421,0,0.0,1,0.01086484137331595,0,0.0,0,0.0,6271,68.13342025206433,6270,68.122555410691,5050,54.86744893524555,1221,13.265971316818774,5049,54.85658409387223,1221,13.265971316818774,1,0.01086484137331595,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01086484137331595,6270,68.122555410691,0,0.0,0,0.0,-41.60147761842677,84.80008691873098,43.19860930030421,-32.75129887464158,1,65.86640215304503,70.37559332674812,65.86633022627956,70.36419667575005,65.86633022627956,70.36419667575005,-45.681396291616096,-37.36582086080674
openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,2,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,band_40_60,9204,926,7805,84.80008691873098,3961,43.035636679704474,0,0.0,0,0.0,0,0.0,0,0.0,6212,67.49239461103868,6212,67.49239461103868,5028,54.628422425032596,1184,12.863972186006084,5028,54.628422425032596,1184,12.863972186006084,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6212,67.49239461103868,0,0.0,0,0.0,-41.764450239026516,84.80008691873098,43.035636679704474,-31.99996277255484,0,65.36345076236549,69.67222104241924,65.36345076236549,69.67222104241924,65.36345076236549,69.67222104241924,-45.81477139671756,-37.668089437136146
openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,3,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,band_40_60,9204,926,7805,84.80008691873098,4120,44.76314645806171,0,0.0,2,0.0217296827466319,0,0.0,0,0.0,6025,65.4606692742286,6023,65.43893959148197,4855,52.74880486744893,1170,12.711864406779661,4853,52.7270751847023,1170,12.711864406779661,2,0.0217296827466319,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01086484137331595,6023,65.43893959148197,0,0.0,0,0.0,-40.03694046066927,84.80008691873098,44.76314645806171,-30.464239860969112,2,63.260803967538706,67.67637483459285,63.23917771901038,67.66618512965928,63.23917771901038,67.66618512965928,-43.947206314142456,-35.9651290573203
openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,1,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,band_45_55,9204,926,7805,84.80008691873098,3976,43.19860930030421,0,0.0,1,0.01086484137331595,0,0.0,0,0.0,6271,68.13342025206433,6270,68.122555410691,5050,54.86744893524555,1221,13.265971316818774,5049,54.85658409387223,1221,13.265971316818774,1,0.01086484137331595,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01086484137331595,6270,68.122555410691,0,0.0,0,0.0,-41.60147761842677,84.80008691873098,43.19860930030421,-32.75129887464158,1,65.86640215304503,70.37559332674812,65.86633022627956,70.36419667575005,65.86633022627956,70.36419667575005,-45.681396291616096,-37.36582086080674
openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,2,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,band_45_55,9204,926,7805,84.80008691873098,3961,43.035636679704474,0,0.0,0,0.0,0,0.0,0,0.0,6212,67.49239461103868,6212,67.49239461103868,5028,54.628422425032596,1184,12.863972186006084,5028,54.628422425032596,1184,12.863972186006084,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6212,67.49239461103868,0,0.0,0,0.0,-41.764450239026516,84.80008691873098,43.035636679704474,-31.99996277255484,0,65.36345076236549,69.67222104241924,65.36345076236549,69.67222104241924,65.36345076236549,69.67222104241924,-45.81477139671756,-37.668089437136146
openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,3,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,band_45_55,9204,926,7805,84.80008691873098,4120,44.76314645806171,0,0.0,1,0.01086484137331595,0,0.0,0,0.0,6025,65.4606692742286,6024,65.44980443285527,4855,52.74880486744893,1170,12.711864406779661,4854,52.73794002607562,1170,12.711864406779661,1,0.01086484137331595,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01086484137331595,6024,65.44980443285527,0,0.0,0,0.0,-40.03694046066927,84.80008691873098,44.76314645806171,-30.464239860969112,1,63.260803967538706,67.67637483459285,63.24629117400843,67.66733702471488,63.24629117400843,67.66733702471488,-43.947206314142456,-35.9651290573203
openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,1,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,band_35_65,9204,926,7788,84.61538461538461,3976,43.19860930030421,17,0.18470230334637114,2,0.0217296827466319,0,0.0,0,0.0,6271,68.13342025206433,6252,67.92698826597132,5033,54.68274663189917,1221,13.265971316818774,5031,54.66101694915254,1221,13.265971316818774,2,0.0217296827466319,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01086484137331595,6269,68.11169056931769,17,0.18470230334637114,17,0.18470230334637114,-41.4167753150804,84.61538461538461,43.19860930030421,-32.556070434326244,2,65.86640215304503,70.37559332674812,65.66978393264552,70.1943561422084,65.86605777641033,70.3533952610725,-45.48748818319257,-37.22857241527129
openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,2,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,band_35_65,9204,926,7788,84.61538461538461,3961,43.035636679704474,17,0.18470230334637114,0,0.0,0,0.0,0,0.0,6212,67.49239461103868,6195,67.3076923076923,5011,54.443720121686226,1184,12.863972186006084,5011,54.443720121686226,1184,12.863972186006084,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6212,67.49239461103868,17,0.18470230334637114,17,0.18470230334637114,-41.57974793568014,84.61538461538461,43.035636679704474,-31.804734332239516,0,65.36345076236549,69.67222104241924,65.19609905786547,69.49634351736063,65.36345076236549,69.67222104241924,-45.63084000540763,-37.46317829050232
openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,3,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,band_35_65,9204,926,7788,84.61538461538461,4118,44.74141677531508,17,0.18470230334637114,6,0.0651890482398957,0,0.0,0,0.0,6025,65.4606692742286,6002,65.21077792264234,4838,52.56410256410256,1168,12.69013472403303,4834,52.5206431986093,1168,12.69013472403303,4,0.0434593654932638,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01086484137331595,6019,65.3954802259887,17,0.18470230334637114,17,0.18470230334637114,-39.87396784006953,84.61538461538461,44.74141677531508,-30.284424490937383,4,63.260803967538706,67.67637483459285,62.97424576752747,67.40695462748498,63.19195677456562,67.6229869482181,-43.82940402758583,-35.80945138856258
openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,1,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,binary_50_tie_violation,9204,926,7805,84.80008691873098,3977,43.20947414167753,0,0.0,0,0.0,0,0.0,0,0.0,6270,68.122555410691,6270,68.122555410691,5049,54.85658409387223,1221,13.265971316818774,5049,54.85658409387223,1221,13.265971316818774,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01086484137331595,6270,68.122555410691,0,0.0,0,0.0,-41.59061277705345,84.80008691873098,43.20947414167753,-32.74359233949977,0,65.86633022627956,70.36419667575005,65.86633022627956,70.36419667575005,65.86633022627956,70.36419667575005,-45.679166952977155,-37.35829747360048
openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,2,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,binary_50_tie_violation,9204,926,7805,84.80008691873098,3961,43.035636679704474,0,0.0,0,0.0,0,0.0,0,0.0,6212,67.49239461103868,6212,67.49239461103868,5028,54.628422425032596,1184,12.863972186006084,5028,54.628422425032596,1184,12.863972186006084,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6212,67.49239461103868,0,0.0,0,0.0,-41.764450239026516,84.80008691873098,43.035636679704474,-31.99996277255484,0,65.36345076236549,69.67222104241924,65.36345076236549,69.67222104241924,65.36345076236549,69.67222104241924,-45.81477139671756,-37.668089437136146
openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,3,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,binary_50_tie_violation,9204,926,7805,84.80008691873098,4121,44.77401129943503,0,0.0,0,0.0,0,0.0,0,0.0,6024,65.44980443285527,6024,65.44980443285527,4854,52.73794002607562,1170,12.711864406779661,4854,52.73794002607562,1170,12.711864406779661,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01086484137331595,6024,65.44980443285527,0,0.0,0,0.0,-40.02607561929596,84.80008691873098,44.77401129943503,-30.456533325827312,0,63.24629117400843,67.66733702471488,63.24629117400843,67.66733702471488,63.24629117400843,67.66733702471488,-43.946399081336516,-35.943618361841075
openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,1,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,binary_50_tie_no_violation,9204,926,7805,84.80008691873098,3976,43.19860930030421,0,0.0,0,0.0,0,0.0,0,0.0,6271,68.13342025206433,6271,68.13342025206433,5050,54.86744893524555,1221,13.265971316818774,5050,54.86744893524555,1221,13.265971316818774,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01086484137331595,6271,68.13342025206433,0,0.0,0,0.0,-41.60147761842677,84.80008691873098,43.19860930030421,-32.75129887464158,0,65.86640215304503,70.37559332674812,65.86640215304503,70.37559332674812,65.86640215304503,70.37559332674812,-45.681396291616096,-37.36582086080674
openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,2,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,binary_50_tie_no_violation,9204,926,7805,84.80008691873098,3961,43.035636679704474,0,0.0,0,0.0,0,0.0,0,0.0,6212,67.49239461103868,6212,67.49239461103868,5028,54.628422425032596,1184,12.863972186006084,5028,54.628422425032596,1184,12.863972186006084,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6212,67.49239461103868,0,0.0,0,0.0,-41.764450239026516,84.80008691873098,43.035636679704474,-31.99996277255484,0,65.36345076236549,69.67222104241924,65.36345076236549,69.67222104241924,65.36345076236549,69.67222104241924,-45.81477139671756,-37.668089437136146
openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,3,1f132ff10e31780ed9f65474f8408b17d4977b5f506c92b19b7e560013ceda50,binary_50_tie_no_violation,9204,926,7805,84.80008691873098,4120,44.76314645806171,0,0.0,0,0.0,0,0.0,0,0.0,6025,65.4606692742286,6025,65.4606692742286,4855,52.74880486744893,1170,12.711864406779661,4855,52.74880486744893,1170,12.711864406779661,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01086484137331595,6025,65.4606692742286,0,0.0,0,0.0,-40.03694046066927,84.80008691873098,44.76314645806171,-30.464239860969112,0,63.260803967538706,67.67637483459285,63.260803967538706,67.67637483459285,63.260803967538706,67.67637483459285,-43.947206314142456,-35.9651290573203
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,1,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,band_40_60,5094,695,3942,77.3851590106007,1257,24.676089517078918,0,0.0,2,0.0392618767177071,0,0.0,0,0.0,4943,97.03572830781312,4941,96.99646643109541,3814,74.87239890066745,1129,22.16332940714566,3812,74.83313702394975,1129,22.16332940714566,2,0.0392618767177071,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4941,96.99646643109541,0,0.0,0,0.0,-52.70906949352179,77.3851590106007,24.676089517078918,-26.13181322617335,2,96.50383756883343,97.52506140032875,96.46214230410742,97.49513136084994,96.46214230410742,97.49513136084994,-59.0820759853192,-46.45671111577286
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,2,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,band_40_60,5094,695,3942,77.3851590106007,1199,23.53749509226541,0,0.0,0,0.0,0,0.0,0,0.0,5015,98.44915586965057,5015,98.44915586965057,3879,76.14840989399293,1136,22.300745975657637,3879,76.14840989399293,1136,22.300745975657637,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5015,98.44915586965057,0,0.0,0,0.0,-53.8476639183353,77.3851590106007,23.53749509226541,-27.21119587279045,0,98.08291272208592,98.799387946279,98.08291272208592,98.799387946279,98.08291272208592,98.799387946279,-60.17857466507574,-47.60522677879336
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,3,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,band_40_60,5094,695,3942,77.3851590106007,1201,23.57675696898312,0,0.0,0,0.0,0,0.0,0,0.0,5017,98.48841774636827,5017,98.48841774636827,3879,76.14840989399293,1138,22.340007852375344,3879,76.14840989399293,1138,22.340007852375344,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5017,98.48841774636827,0,0.0,0,0.0,-53.80840204161758,77.3851590106007,23.57675696898312,-27.161180634539615,0,98.0978034287006,98.82749773894595,98.0978034287006,98.82749773894595,98.0978034287006,98.82749773894595,-60.202754723047114,-47.52775329870189
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,1,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,band_45_55,5094,695,3942,77.3851590106007,1257,24.676089517078918,0,0.0,0,0.0,0,0.0,0,0.0,4943,97.03572830781312,4943,97.03572830781312,3814,74.87239890066745,1129,22.16332940714566,3814,74.87239890066745,1129,22.16332940714566,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4943,97.03572830781312,0,0.0,0,0.0,-52.70906949352179,77.3851590106007,24.676089517078918,-26.13181322617335,0,96.50383756883343,97.52506140032875,96.50383756883343,97.52506140032875,96.50383756883343,97.52506140032875,-59.0820759853192,-46.45671111577286
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,2,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,band_45_55,5094,695,3942,77.3851590106007,1199,23.53749509226541,0,0.0,0,0.0,0,0.0,0,0.0,5015,98.44915586965057,5015,98.44915586965057,3879,76.14840989399293,1136,22.300745975657637,3879,76.14840989399293,1136,22.300745975657637,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5015,98.44915586965057,0,0.0,0,0.0,-53.8476639183353,77.3851590106007,23.53749509226541,-27.21119587279045,0,98.08291272208592,98.799387946279,98.08291272208592,98.799387946279,98.08291272208592,98.799387946279,-60.17857466507574,-47.60522677879336
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,3,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,band_45_55,5094,695,3942,77.3851590106007,1201,23.57675696898312,0,0.0,0,0.0,0,0.0,0,0.0,5017,98.48841774636827,5017,98.48841774636827,3879,76.14840989399293,1138,22.340007852375344,3879,76.14840989399293,1138,22.340007852375344,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5017,98.48841774636827,0,0.0,0,0.0,-53.80840204161758,77.3851590106007,23.57675696898312,-27.161180634539615,0,98.0978034287006,98.82749773894595,98.0978034287006,98.82749773894595,98.0978034287006,98.82749773894595,-60.202754723047114,-47.52775329870189
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,1,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,band_35_65,5094,695,3893,76.42324303101688,1254,24.617196702002357,79,1.5508441303494307,16,0.3140950137416568,0,0.0,0,0.0,4940,96.97683549273656,4851,95.22968197879858,3765,73.91048292108363,1126,22.1044365920691,3754,73.69454259913624,1097,21.535139379662347,11,0.21594032194738907,29,0.569297212406753,0,0.0,0,0.0,0,0.0,0,0.0,4927,96.72163329407145,79,1.5508441303494307,76,1.49195131527287,-51.806046329014535,76.42324303101688,24.617196702002357,-25.07422756206838,-18,96.44329960862454,97.4613771151595,94.13017254786355,96.25316035113838,96.18095857914199,97.22551848510123,-58.17632591266372,-45.51241105021615
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,2,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,band_35_65,5094,695,3893,76.42324303101688,1199,23.53749509226541,79,1.5508441303494307,1,0.01963093835885355,0,0.0,0,0.0,5015,98.44915586965057,4935,96.87868080094229,3830,75.18649391440911,1136,22.300745975657637,3829,75.16686297605025,1106,21.71181782489203,1,0.01963093835885355,30,0.5889281507656066,0,0.0,0,0.0,0,0.0,0,0.0,5014,98.42952493129171,79,1.5508441303494307,79,1.5508441303494307,-52.88574793875147,76.42324303101688,23.53749509226541,-26.0669917493512,-29,98.08291272208592,98.799387946279,95.78301857369742,97.84326324672128,98.06234935374762,98.78003185817865,-59.33303868573218,-46.50090702907618
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,3,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,band_35_65,5094,695,3893,76.42324303101688,1201,23.57675696898312,79,1.5508441303494307,1,0.01963093835885355,0,0.0,0,0.0,5017,98.48841774636827,4937,96.91794267766,3830,75.18649391440911,1138,22.340007852375344,3829,75.16686297605025,1108,21.751079701609736,1,0.01963093835885355,30,0.5889281507656066,0,0.0,0,0.0,0,0.0,0,0.0,5016,98.46878680800943,79,1.5508441303494307,79,1.5508441303494307,-52.84648606203377,76.42324303101688,23.57675696898312,-26.01697651110036,-29,98.0978034287006,98.82749773894595,95.815096908104,97.8542826342408,98.0764605411071,98.818026336182,-59.363387385274024,-46.57010008465275
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,static,1,4a4d7b160c40eadc7efd92fa100fdabffda82ce5d2eef5d7240a6cbc8c8bb89f,binary_50_tie_violation,5094,695,3942,77.3851590106007,1257,24.676089517078918,0,0.0,0,0.0,0,0.0,0,0.0,4943,97.03572830781312,4943,97.03572830781312,3814,74.87239890066745,1129,22.16332940714566,3814,74.87239890066745,1129,22.16332940714566,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4943,97.03572830781312,0,0.0,0,0.0,-52.70906949352179,77.3851590106007,24.676089517078918,-26.13181322617335,0,96.50383756883343,97.52506140032875,96.50383756883343,97.52506140032875,96.50383756883343,97.52506140032875,-59.0820759853192,-46.45671111577286
